Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###230	3.2	6.5	0.0	F10	5548088	5548118	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	303439	1	0.004

###265/335/32758	16.847	1.669	2.006	F10	5549563	5559791	6235	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8693	(114)	303440/303441/303442	3	0.708
9196	15.2	0.6	1.5	F10	11453306	11454877	1559	+	EnSpm-1_GR	DNA/EnSpmCACTA	2546	4104	(4703)	305000	1
20759	15.3	1.0	3.1	F10	11454900	11458751	3859	+	EnSpm-1_GR	DNA/EnSpmCACTA	4835	8693	(114)	305001	1
288	5.3	8.5	4.9	F10	11458848	11458906	61	+	EnSpm-1_GR	DNA/EnSpmCACTA	8747	8807	(0)	305002	1

###228	8.6	5.7	0.0	F10	12063080	12063114	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	305213	1	0.004

###2342/712	17.095	3.333	9.464	F10	12200121	12203850	807	C	EnSpm-1_GR	DNA/EnSpmCACTA	(207)	8600	7789	305254/305254	2	0.092
2342	16.9	3.9	11.5	F10	12200121	12200766	667	C	EnSpm-1_GR	DNA/EnSpmCACTA	(207)	8600	7934	305254	1
712	18.0	0.7	0.0	F10	12203712	12203850	140	C	EnSpm-1_GR	DNA/EnSpmCACTA	(879)	7928	7789	305254	1

###5688	17.7	1.6	0.5	F10	12216830	12217927	1110	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1364)	7443	6334	305265	1	0.126

###35483	13.9	1.5	0.6	F10	13303198	13309193	6590	+	EnSpm-1_GR	DNA/EnSpmCACTA	2218	8807	(0)	305655	1	0.748

###381/18786/14402	15.119	0.758	1.097	F10	13682990	13689819	5928	+	EnSpm-1_GR	DNA/EnSpmCACTA	1027	8693	(114)	305761/305762/305763	3	0.673
381	13.7	1.4	0.0	F10	13682990	13683062	74	+	EnSpm-1_GR	DNA/EnSpmCACTA	1027	1100	(7707)	305761	1
18786	14.6	0.5	0.2	F10	13684004	13687026	3033	+	EnSpm-1_GR	DNA/EnSpmCACTA	2740	5772	(3035)	305762	1
14402	15.9	1.1	2.4	F10	13687028	13689819	2821	+	EnSpm-1_GR	DNA/EnSpmCACTA	5873	8693	(114)	305763	1

###16705	14.8	1.5	1.8	F10	15142157	15145242	3153	+	EnSpm-1_GR	DNA/EnSpmCACTA	5541	8693	(114)	306176	1	0.358

###234/1249	34.587	4.887	2.758	F10	15312585	15314017	1050	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2391)	6416	3620	306236/306237	2	0.119
234	33.7	4.0	3.0	F10	15312585	15312783	201	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2391)	6416	6216	306236	1
1249	34.8	5.1	2.7	F10	15313188	15314017	849	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4339)	4468	3620	306237	1

###35074	14.5	1.9	1.4	F10	16635344	16641485	6246	+	EnSpm-1_GR	DNA/EnSpmCACTA	2562	8807	(0)	306753	1	0.709

###225	0.0	3.6	0.0	F10	16743993	16744020	29	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8803	(4)	306803	1	0.003

###32452	16.2	2.0	0.8	F10	16749958	16755940	6122	+	EnSpm-1_GR	DNA/EnSpmCACTA	2686	8807	(0)	306805	1	0.695

###231	6.2	3.1	0.0	F10	16755994	16756025	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	306806	1	0.004

###258	6.1	0.0	0.0	F10	16756165	16756197	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	306807	1	0.004

###228	13.6	4.4	2.2	F10	16756198	16756239	43	+	EnSpm-1_GR	DNA/EnSpmCACTA	8765	8807	(0)	306807	1	0.005

###243	8.1	0.0	2.7	F10	16756292	16756329	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	306808	1	0.004

###23286/3305/6538/341	15.599	2.138	1.729	F10	16995651	17012254	5924	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	2740	306901/306901/306905/306905	4	0.673
23286	15.7	2.5	2.0	F10	16995651	17000002	4436	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	4266	306901	1
3305	14.6	0.2	0.0	F10	17010378	17010872	496	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4538)	4269	3774	306901	1
6538	16.3	0.2	0.0	F10	17010869	17011932	1066	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4841)	3966	2901	306905	1
341	11.0	3.1	8.1	F10	17012126	17012254	123	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5945)	2862	2740	306905	1

###263/379/1363	33.336	5.255	3.672	F10	18065060	18077107	1323	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3487)	5320	3782	307252/307252/307252	3	0.150
263	36.4	2.3	0.0	F10	18065060	18065191	135	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3487)	5320	5186	307252	1
379	32.2	6.5	5.0	F10	18075795	18076212	424	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3755)	5052	4629	307252	1
1363	35.2	1.8	1.8	F10	18076344	18077107	764	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4262)	4545	3782	307252	1

###251	5.9	2.9	0.0	F10	18384041	18384074	35	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8772)	35	1	307350	1	0.004

###236	18.8	3.0	3.0	F10	18386455	18386520	66	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	1	307352	1	0.007

###32372	16.4	1.4	2.0	F10	18389198	18395411	6683	+	EnSpm-1_GR	DNA/EnSpmCACTA	2125	8807	(0)	307353	1	0.759

###17024/16205	15.806	0.849	2.508	F10	18541452	18547716	6166	+	EnSpm-1_GR	DNA/EnSpmCACTA	2583	8807	(0)	307395/307396	2	0.700
17024	15.5	0.9	2.1	F10	18541452	18544532	2968	+	EnSpm-1_GR	DNA/EnSpmCACTA	2583	5550	(3257)	307395	1
16205	16.1	0.8	2.9	F10	18544515	18547716	3198	+	EnSpm-1_GR	DNA/EnSpmCACTA	5610	8807	(0)	307396	1

###250	8.1	0.0	2.7	F10	18972078	18972115	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	307581	1	0.004

###237	6.1	0.0	3.0	F10	18972375	18972408	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	307582	1	0.004

###32983	16.2	2.2	0.8	F10	18972476	18978559	6597	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2211	307582	1	0.749

###236	3.2	3.2	0.0	F10	18982943	18982973	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	307584	1	0.004

###236	3.2	3.2	0.0	F10	18983476	18983506	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	307585	1	0.004

###248/21346	14.544	1.404	1.670	F10	20733131	20738941	3608	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	6215	(2592)	308302/308303	2	0.410
248	28.1	1.6	0.0	F10	20733131	20733194	65	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	66	(8741)	308302	1
21346	14.3	1.4	1.7	F10	20735388	20738941	3543	+	EnSpm-1_GR	DNA/EnSpmCACTA	2673	6215	(2592)	308303	1

###270	25.0	2.9	0.0	F10	20733206	20733273	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	71	(8736)	308302	1	0.008

###13309	14.2	2.9	1.9	F10	20749290	20751790	2596	+	EnSpm-1_GR	DNA/EnSpmCACTA	6212	8807	(0)	308306	1	0.295

###32095	16.3	1.6	2.3	F10	21145647	21151861	6680	+	EnSpm-1_GR	DNA/EnSpmCACTA	2128	8807	(0)	308452	1	0.758

###274	21.9	1.3	4.0	F10	22118516	22118591	74	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8733)	74	1	308832	1	0.008

###33677	14.7	2.5	1.6	F10	22130344	22136455	6532	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2276	308842	1	0.742

###244/33895/366	15.254	2.200	1.036	F10	22243016	22250820	6138	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1027	308889/308889/308890	3	0.697
244	27.5	1.8	2.7	F10	22243016	22243127	111	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8697	308889	1
33895	15.1	2.2	1.0	F10	22243170	22249050	5955	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2739	308889	1
366	8.6	2.8	1.4	F10	22250750	22250820	72	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7709)	1098	1027	308890	1

###265	8.3	0.0	0.0	F10	22252825	22252860	36	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8772	308891	1	0.004

###16025/17140	15.398	3.549	0.851	F10	24664537	24681246	6355	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	2200	309843/309843	2	0.722
16025	15.7	3.7	0.7	F10	24664537	24667487	3038	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	5517	309843	1
17140	15.1	3.4	1.0	F10	24678262	24681246	3322	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3286)	5521	2200	309843	1

###32196	16.4	1.4	1.9	F10	24754098	24760265	6597	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2211	309869	1	0.749

###31999	16.4	2.3	0.5	F10	25954666	25960514	6023	+	EnSpm-1_GR	DNA/EnSpmCACTA	2783	8805	(2)	310315	1	0.684

###242	6.5	0.0	0.0	F10	25960638	25960668	31	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8805	(2)	310316	1	0.004

###272	8.1	0.0	0.0	F10	26228161	26228197	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	310439	1	0.004

###20841	14.5	0.6	1.3	F10	27538546	27542051	3472	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2694)	6113	2642	310999	1	0.394

###240/34490	14.875	0.810	1.225	F10	28099523	28105648	6054	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2684	311156/311156	2	0.687
240	11.6	2.2	4.5	F10	28099523	28099567	44	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8764	311156	1
34490	14.9	0.8	1.2	F10	28099678	28105648	6010	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2684	311156	1

###247	5.6	2.8	0.0	F10	28109168	28109203	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	311157	1	0.004

###13770	15.4	2.3	1.9	F10	28908490	28911046	2566	+	EnSpm-1_GR	DNA/EnSpmCACTA	6132	8697	(110)	311447	1	0.291

###237	5.7	5.7	0.0	F10	28911364	28911398	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	311448	1	0.004

###280	22.0	2.2	1.5	F10	29024556	29024689	135	+	EnSpm-1_GR	DNA/EnSpmCACTA	8559	8693	(114)	311470	1	0.015

###258	12.8	0.0	0.0	F10	29066787	29066825	39	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8769	311478	1	0.004

###32320	15.4	2.8	2.1	F10	29836747	29842726	6568	+	EnSpm-1_GR	DNA/EnSpmCACTA	2240	8807	(0)	311741	1	0.746

###2691/13702	15.544	1.467	0.870	F10	32303070	32306108	3171	+	EnSpm-1_GR	DNA/EnSpmCACTA	3072	8807	(0)	312586/312587	2	0.360
2691	15.8	0.7	0.7	F10	32303070	32303520	451	+	EnSpm-1_GR	DNA/EnSpmCACTA	3072	3522	(5285)	312586	1
13702	15.5	1.6	0.9	F10	32303516	32306108	2720	+	EnSpm-1_GR	DNA/EnSpmCACTA	6088	8807	(0)	312587	1

###263	8.1	0.0	0.0	F10	33621548	33621584	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	313111	1	0.004

###232	3.2	6.5	0.0	F10	33742708	33742738	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	313142	1	0.004

###1496/1166/9946/619	15.646	5.906	2.576	F10	33806623	33820629	2545	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	5001	313158/313158/313158/313163	4	0.289
1496	15.9	11.8	5.8	F10	33806623	33807011	474	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	8081	313158	1
1166	14.5	3.4	0.0	F10	33809489	33809694	213	C	EnSpm-1_GR	DNA/EnSpmCACTA	(919)	7888	7676	313158	1
9946	16.1	0.8	0.5	F10	33818754	33820512	1765	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1322)	7485	5721	313158	1
619	12.9	0.0	0.0	F10	33820537	33820629	93	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3714)	5093	5001	313163	1

###264	22.0	1.7	0.0	F10	35824085	35824143	60	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	62	(8745)	313971	1	0.007

###233	12.5	0.0	0.0	F10	35824260	35824291	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	32	(8775)	313972	1	0.004

###33381	15.2	2.1	1.0	F10	35838602	35844509	5993	+	EnSpm-1_GR	DNA/EnSpmCACTA	2815	8807	(0)	313980	1	0.680

###4319/2241	17.920	5.587	1.285	F10	41555190	41556951	1544	+	EnSpm-1_GR	DNA/EnSpmCACTA	7264	8807	(0)	316354/316355	2	0.175
4319	16.3	0.5	0.7	F10	41555190	41556005	814	+	EnSpm-1_GR	DNA/EnSpmCACTA	7264	8077	(730)	316354	1
2241	19.9	11.8	2.0	F10	41556284	41556951	732	+	EnSpm-1_GR	DNA/EnSpmCACTA	8076	8807	(0)	316355	1

###263/24981	15.193	2.474	1.428	F10	42935300	42941214	5991	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2804	317078/317078	2	0.680
263	26.0	1.0	3.0	F10	42935300	42935402	101	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8707	317078	1
24981	15.0	2.5	1.4	F10	42935454	42941214	5890	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2804	317078	1

###31380/1833/231	14.911	3.427	1.866	F10	43165476	43171725	6251	+	EnSpm-1_GR	DNA/EnSpmCACTA	2418	8807	(0)	317167/317168/317169	3	0.710
31380	14.7	2.7	1.6	F10	43165476	43171075	5659	+	EnSpm-1_GR	DNA/EnSpmCACTA	2418	8076	(731)	317167	1
1833	17.6	11.0	4.5	F10	43171070	43171568	530	+	EnSpm-1_GR	DNA/EnSpmCACTA	8160	8689	(118)	317168	1
231	12.3	8.3	4.8	F10	43171666	43171725	62	+	EnSpm-1_GR	DNA/EnSpmCACTA	8746	8807	(0)	317169	1

###8107/5521/4370/11014	16.277	2.302	1.695	F10	48206634	48215692	5436	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	2901	319616/319616/319616/319616	4	0.617
8107	16.7	2.0	2.7	F10	48206634	48208351	1772	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	6930	319616	1
5521	14.4	5.2	0.1	F10	48212047	48213006	1009	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1880)	6927	5919	319616	1
4370	17.3	0.3	0.0	F10	48213007	48213747	743	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3113)	5694	4952	319616	1
11014	17.2	0.3	2.1	F10	48213746	48215692	1912	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3995)	4812	2901	319616	1

###21725	16.5	0.8	1.2	F10	55679409	55683236	3814	+	EnSpm-1_GR	DNA/EnSpmCACTA	2695	6508	(2299)	323276	1	0.433

###9984	16.8	3.6	2.3	F10	55754393	55756597	2304	+	EnSpm-1_GR	DNA/EnSpmCACTA	6504	8807	(0)	323318	1	0.262

###33122/363	16.469	1.499	1.909	F10	62635771	62643868	6249	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1021	326864/326865	2	0.710
33122	16.5	1.5	1.9	F10	62635771	62641969	6176	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2632	326864	1
363	13.9	1.4	2.7	F10	62643795	62643868	73	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7714)	1093	1021	326865	1

###287/3313/572/2801	14.488	1.863	1.000	F10	65569538	65575751	1270	+	EnSpm-1_GR	DNA/EnSpmCACTA	6636	8401	(406)	328149/328151/328152/328156	4	0.144
287	11.5	0.0	0.0	F10	65569538	65569598	61	+	EnSpm-1_GR	DNA/EnSpmCACTA	6636	6696	(2111)	328149	1
3313	14.6	1.6	1.2	F10	65572972	65573548	579	+	EnSpm-1_GR	DNA/EnSpmCACTA	6701	7279	(1528)	328151	1
572	13.6	1.1	0.0	F10	65573561	65573636	77	+	EnSpm-1_GR	DNA/EnSpmCACTA	7772	7848	(959)	328152	1
2801	16.0	5.1	0.5	F10	65575218	65575751	558	+	EnSpm-1_GR	DNA/EnSpmCACTA	7844	8401	(406)	328156	1

###16109	14.6	2.5	1.4	F10	65570184	65572969	2817	+	EnSpm-1_GR	DNA/EnSpmCACTA	2590	5406	(3401)	328150	1	0.320

###12744	14.1	1.9	0.7	F10	66136524	66138632	2135	+	EnSpm-1_GR	DNA/EnSpmCACTA	2549	4683	(4124)	328416	1	0.242

###661/6299/1405	20.086	2.339	2.671	F10	67891504	67898157	1888	C	EnSpm-1_GR	DNA/EnSpmCACTA	(207)	8600	6713	329128/329128/329128	3	0.214
661	22.0	8.7	10.3	F10	67891504	67891868	400	C	EnSpm-1_GR	DNA/EnSpmCACTA	(207)	8600	8201	329128	1
6299	19.7	0.6	0.6	F10	67893706	67894953	1248	C	EnSpm-1_GR	DNA/EnSpmCACTA	(543)	8264	7017	329128	1
1405	18.6	1.3	1.3	F10	67897847	67898157	311	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1784)	7023	6713	329128	1

###2792/16548/5960	16.600	1.700	1.009	F10	70848878	70857127	4644	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	2906	330275/330275/330282	3	0.527
2792	15.5	5.7	5.6	F10	70848878	70849498	705	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	7850	330275	1
16548	16.8	1.1	0.2	F10	70853164	70856081	2945	C	EnSpm-1_GR	DNA/EnSpmCACTA	(959)	7848	4904	330275	1
5960	16.8	0.2	0.0	F10	70856136	70857127	994	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4908)	3899	2906	330282	1

###431	10.0	0.0	0.0	F10	70856080	70856139	60	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3815)	4992	4933	330281	1	0.007

###428	23.0	4.4	11.5	F10	71390020	71390334	295	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8513	330513	1	0.033

###231	6.2	3.1	0.0	F10	71434650	71434681	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	330541	1	0.004

###258	6.1	0.0	0.0	F10	71434735	71434767	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	330541	1	0.004

###230	3.2	6.5	0.0	F10	71434821	71434851	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	330541	1	0.004

###32422	16.4	1.6	0.7	F10	71434947	71440904	6122	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2686	330541	1	0.695

###15367/3957/264	15.683	1.833	1.625	F10	71654471	71671470	3971	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	330659/330660/330667	3	0.451
15367	15.4	1.6	1.7	F10	71654471	71657411	2981	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5827	330659	1
3957	16.2	2.5	1.2	F10	71657389	71658137	925	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5352)	3455	2531	330660	1
264	22.6	4.7	3.1	F10	71671407	71671470	65	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	2	330667	1

###28691/4406	15.307	1.092	1.619	F10	73977877	73990209	5902	+	EnSpm-1_GR	DNA/EnSpmCACTA	2906	8807	(0)	331561/331564	2	0.670
28691	14.8	0.8	0.8	F10	73977877	73982606	4731	+	EnSpm-1_GR	DNA/EnSpmCACTA	2906	7636	(1171)	331561	1
4406	17.4	2.3	5.0	F10	73989065	73990209	1176	+	EnSpm-1_GR	DNA/EnSpmCACTA	7632	8807	(0)	331564	1

###232/26829	14.509	1.543	1.225	F10	76238841	76249861	4663	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	7040	(1767)	332346/332347	2	0.529
232	22.2	4.6	3.0	F10	76238841	76238905	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	332346	1
26829	14.4	1.5	1.2	F10	76245279	76249861	4597	+	EnSpm-1_GR	DNA/EnSpmCACTA	2444	7040	(1767)	332347	1

###3085/1339/3307	15.744	3.536	2.672	F10	76260668	76262213	1569	+	EnSpm-1_GR	DNA/EnSpmCACTA	7037	8693	(114)	332354/332355/332356	3	0.178
3085	15.4	0.2	0.0	F10	76260668	76261182	516	+	EnSpm-1_GR	DNA/EnSpmCACTA	7037	7552	(1255)	332354	1
1339	12.8	0.9	2.2	F10	76261181	76261411	228	+	EnSpm-1_GR	DNA/EnSpmCACTA	7598	7825	(982)	332355	1
3307	16.8	6.4	4.5	F10	76261404	76262213	825	+	EnSpm-1_GR	DNA/EnSpmCACTA	7869	8693	(114)	332356	1

###242	10.8	0.0	0.0	F10	76262511	76262547	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	332357	1	0.004

###236/32365	15.833	1.807	0.895	F10	77520364	77526455	6050	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2686	332766/332766	2	0.687
236	3.2	3.2	0.0	F10	77520364	77520394	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8776	332766	1
32365	15.9	1.8	0.9	F10	77520580	77526455	6018	C	EnSpm-1_GR	DNA/EnSpmCACTA	(104)	8703	2686	332766	1

###269	8.3	6.2	0.0	F10	77531075	77531122	51	+	EnSpm-1_GR	DNA/EnSpmCACTA	8757	8807	(0)	332767	1	0.006

###34815/343	14.490	1.499	1.696	F10	79763232	79770429	6237	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	1027	333434/333435	2	0.708
34815	14.5	1.5	1.7	F10	79763232	79769242	6163	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2531	333434	1
343	13.7	1.4	1.4	F10	79770356	79770429	74	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7707)	1100	1027	333435	1

