Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Copia	Copia-18_BD-I	No_ref_available	1	1	0	257	0.00
LTR/Copia	Copia-18_ECa-I	No_ref_available	1	1	0	110	0.00
LTR/Copia	Copia-18_GR-I	4986	1	1	0	221	0.00
LTR/Copia	Copia-19_AIp-I	No_ref_available	4	3	0	1155	0.00
LTR/Copia	Copia-19_GR-I	No_ref_available	7	5	0	5751	0.01
LTR/Copia	Copia-19_PTri-I	No_ref_available	2	1	0	349	0.00
LTR/Copia	Copia-19_TC-I	No_ref_available	7	4	0	4329	0.00
LTR/Copia	Copia-1_GR-I	1489	378	181	127	352281	0.36
LTR/Copia	Copia-1_MN-I	No_ref_available	2	2	0	449	0.00
LTR/Copia	Copia-1_NN-I	No_ref_available	5	4	0	5029	0.01
LTR/Copia	Copia-20_GM-I	No_ref_available	1	1	0	313	0.00
LTR/Copia	Copia-20_GR-I	No_ref_available	10	2	0	6178	0.01
LTR/Copia	Copia-20_NN-I	No_ref_available	3	1	0	693	0.00
LTR/Copia	Copia-21_Cia-I	No_ref_available	3	2	0	2530	0.00
LTR/Copia	Copia-21_GR-I	No_ref_available	2	1	0	4046	0.00
LTR/Copia	Copia-21_MN-I	No_ref_available	2	1	0	4224	0.00
LTR/Copia	Copia-21_ST-I	No_ref_available	2	1	0	1114	0.00
LTR/Copia	Copia-21_TC-I	No_ref_available	3	2	0	139	0.00
LTR/Copia	Copia-22_ECa-I	No_ref_available	6	4	0	5247	0.01
LTR/Copia	Copia-22_GR-I	No_ref_available	7	2	0	3989	0.00
LTR/Copia	Copia-23_ECa-I	No_ref_available	1	1	0	478	0.00
LTR/Copia	Copia-23_GR-I	485	208	91	17	171904	0.18
LTR/Copia	Copia-24_GR-I	1164	182	98	18	167453	0.17
LTR/Copia	Copia-25_GR-I	No_ref_available	5	5	0	12105	0.01
LTR/Copia	Copia-25_JC-I	No_ref_available	1	1	0	58	0.00
LTR/Copia	Copia-25_RC-I	No_ref_available	5	5	0	4007	0.00
LTR/Copia	Copia-26_AIp-I	No_ref_available	1	1	0	2887	0.00
LTR/Copia	Copia-26_MN-I	No_ref_available	2	1	0	469	0.00
LTR/Copia	Copia-26_ST-I	No_ref_available	4	3	0	7084	0.01
LTR/Copia	Copia-27_AIp-I	No_ref_available	2	1	0	1220	0.00
LTR/Copia	Copia-27_ECa-I	No_ref_available	6	3	0	5118	0.01
LTR/Copia	Copia-27_GR-I	No_ref_available	3	1	0	1424	0.00
LTR/Copia	Copia-28_FV-I	No_ref_available	1	1	0	159	0.00
LTR/Copia	Copia-28_NN-I	No_ref_available	2	1	0	797	0.00
LTR/Copia	Copia-28_TC-I	No_ref_available	1	1	0	357	0.00
LTR/Copia	Copia-29-I_VV	No_ref_available	1	1	0	842	0.00
LTR/Copia	Copia-29_AIp-I	No_ref_available	5	3	0	4209	0.00
LTR/Copia	Copia-29_MN-I	No_ref_available	15	8	0	14048	0.01
LTR/Copia	Copia-2_PTri-I	No_ref_available	3	2	0	252	0.00
LTR/Copia	Copia-30_ATr-I	No_ref_available	3	2	0	1021	0.00
LTR/Copia	Copia-30_GR-I	No_ref_available	11	8	0	23542	0.02
LTR/Copia	Copia-30_TC-I	No_ref_available	7	5	0	3791	0.00
LTR/Copia	Copia-31_GM-I	No_ref_available	1	1	0	1154	0.00
LTR/Copia	Copia-31_GR-I	No_ref_available	6	5	0	16113	0.02
LTR/Copia	Copia-31_JC-I	No_ref_available	3	1	0	485	0.00
LTR/Copia	Copia-31_Pru-I	No_ref_available	1	1	0	109	0.00
LTR/Copia	Copia-31_RC-I	No_ref_available	2	2	0	152	0.00
LTR/Copia	Copia-32_GR-I	5011	14	10	0	35763	0.04
LTR/Copia	Copia-33_GR-I	5237	9	4	0	13876	0.01
LTR/Copia	Copia-34_GR-I	No_ref_available	6	6	0	23081	0.02
LTR/Copia	Copia-34_NN-I	No_ref_available	2	2	0	1272	0.00
LTR/Copia	Copia-34_RC-I	No_ref_available	6	6	0	177	0.00
LTR/Copia	Copia-35_GR-I	5362	16	13	0	18479	0.02
LTR/Copia	Copia-36_GR-I	No_ref_available	21	16	0	38856	0.04
LTR/Copia	Copia-36_Sit-I	No_ref_available	1	1	0	163	0.00
LTR/Copia	Copia-37_GR-I	4782	21	9	0	36587	0.04
LTR/Copia	Copia-37_JC-I	No_ref_available	1	1	0	56	0.00
LTR/Copia	Copia-38_JC-I	No_ref_available	2	1	0	1952	0.00
LTR/Copia	Copia-39_ECa-I	No_ref_available	1	1	0	115	0.00
LTR/Copia	Copia-39_GR-I	No_ref_available	18	9	0	19844	0.02
LTR/Copia	Copia-39_MN-I	No_ref_available	10	6	0	14026	0.01
LTR/Copia	Copia-3_GR-I	No_ref_available	3	3	0	946	0.00
LTR/Copia	Copia-40_GM-I	No_ref_available	1	1	0	821	0.00
LTR/Copia	Copia-40_GR-I	No_ref_available	2	2	0	369	0.00
LTR/Copia	Copia-40_MN-I	No_ref_available	1	1	0	195	0.00
LTR/Copia	Copia-41_GR-I	4991	29	18	0	43533	0.04
LTR/Copia	Copia-41_VV-I	No_ref_available	1	1	0	236	0.00
LTR/Copia	Copia-42_GR-I	No_ref_available	8	8	0	32040	0.03
LTR/Copia	Copia-42_VV-I	No_ref_available	2	2	0	2349	0.00
LTR/Copia	Copia-44_GR-I	No_ref_available	5	2	0	4417	0.00
LTR/Copia	Copia-44_MN-I	No_ref_available	11	3	0	4081	0.00
LTR/Copia	Copia-45_ALY-I	No_ref_available	1	1	0	260	0.00
LTR/Copia	Copia-45_GM-I	No_ref_available	1	1	0	356	0.00
LTR/Copia	Copia-45_GR-I	5324	73	31	0	88918	0.09
LTR/Copia	Copia-45_RC-I	No_ref_available	2	1	0	1492	0.00
LTR/Copia	Copia-46_GR-I	No_ref_available	15	13	0	57169	0.06
LTR/Copia	Copia-46_RC-I	No_ref_available	7	4	0	4042	0.00
LTR/Copia	Copia-47_GM-I	No_ref_available	1	1	0	93	0.00
LTR/Copia	Copia-47_GR-I	5076	319	171	0	222627	0.23
LTR/Copia	Copia-47_MN-I	No_ref_available	11	6	0	12092	0.01
LTR/Copia	Copia-47_VV-I	No_ref_available	1	1	0	278	0.00
LTR/Copia	Copia-48_JC-I	No_ref_available	2	2	0	149	0.00
LTR/Copia	Copia-49_MN-I	No_ref_available	3	2	0	2137	0.00
LTR/Copia	Copia-50_BD-I	No_ref_available	1	1	0	4451	0.00
LTR/Copia	Copia-51_JC-I	No_ref_available	1	1	0	59	0.00
LTR/Copia	Copia-53_GR-I	1899	1109	729	498	699615	0.71
LTR/Copia	Copia-54_GR-I	2390	486	330	209	507686	0.52
LTR/Copia	Copia-55_GR-I	4774	12	8	0	6109	0.01
LTR/Copia	Copia-56_GR-I	No_ref_available	262	118	0	195474	0.20
LTR/Copia	Copia-56_NS-I	No_ref_available	1	1	0	398	0.00
LTR/Copia	Copia-56_VV-I	No_ref_available	3	1	0	1104	0.00
LTR/Copia	Copia-57_GR-I	6052	3	2	0	5215	0.01
LTR/Copia	Copia-58_GR-I	4811	24	19	0	54744	0.06
LTR/Copia	Copia-58_NS-I	No_ref_available	1	1	0	1082	0.00
LTR/Copia	Copia-5_ATr-I	No_ref_available	4	4	0	1199	0.00
LTR/Copia	Copia-5_CP-I	No_ref_available	4	3	0	2302	0.00
LTR/Copia	Copia-5_MN-I	No_ref_available	3	3	0	428	0.00
LTR/Copia	Copia-5_OS-I	No_ref_available	1	1	0	91	0.00
LTR/Copia	Copia-60_GM-I	No_ref_available	5	4	0	2776	0.00
LTR/Copia	Copia-61_BD-I	No_ref_available	2	2	0	180	0.00
LTR/Copia	Copia-61_MN-I	No_ref_available	5	1	0	3447	0.00
LTR/Copia	Copia-62_NS-I	No_ref_available	2	2	0	162	0.00
LTR/Copia	Copia-64_GM-I	No_ref_available	3	2	0	1029	0.00
LTR/Copia	Copia-65_GM-I	No_ref_available	1	1	0	149	0.00
LTR/Copia	Copia-66_NS-I	No_ref_available	7	5	0	10967	0.01
LTR/Copia	Copia-67_Mad-I	No_ref_available	1	1	0	205	0.00
LTR/Copia	Copia-68_VV-I	No_ref_available	1	1	0	64	0.00
LTR/Copia	Copia-6_AIp-I	No_ref_available	1	1	0	158	0.00
LTR/Copia	Copia-6_GR-I	No_ref_available	12	6	0	10760	0.01
LTR/Copia	Copia-70_NS-I	No_ref_available	57	28	0	15254	0.02
LTR/Copia	Copia-71_GM-I	No_ref_available	2	1	0	3718	0.00
LTR/Copia	Copia-71_MN-I	No_ref_available	24	9	0	7863	0.01
LTR/Copia	Copia-71_VV-I	No_ref_available	4	4	0	3273	0.00
LTR/Copia	Copia-72_Mad-I	No_ref_available	2	1	0	189	0.00
LTR/Copia	Copia-72_PT-I	No_ref_available	2	1	0	1595	0.00
LTR/Copia	Copia-73_GM-I	No_ref_available	5	3	0	3276	0.00
LTR/Copia	Copia-74_ALY-I	No_ref_available	5	3	0	1463	0.00
LTR/Copia	Copia-74_VV-I	No_ref_available	1	1	0	116	0.00
LTR/Copia	Copia-77_PT-I	No_ref_available	4	1	0	4124	0.00
LTR/Copia	Copia-77_ST-I	No_ref_available	5	3	0	5380	0.01
LTR/Copia	Copia-78_MN-I	No_ref_available	1	1	0	316	0.00
LTR/Copia	Copia-78_VV-I	No_ref_available	3	3	0	472	0.00
LTR/Copia	Copia-79_GM-I	No_ref_available	5	3	0	2146	0.00
LTR/Copia	Copia-79_MN-I	No_ref_available	6	1	0	3944	0.00
LTR/Copia	Copia-79_PT-I	No_ref_available	1	1	0	52	0.00
LTR/Copia	Copia-79_VV-I	No_ref_available	16	11	0	8856	0.01
LTR/Copia	Copia-7_CP-I	No_ref_available	2	2	0	442	0.00
LTR/Copia	Copia-7_PD-I	No_ref_available	1	1	0	597	0.00
LTR/Copia	Copia-82_MN-I	No_ref_available	8	4	0	5330	0.01
LTR/Copia	Copia-83_Mad-I	No_ref_available	1	1	0	398	0.00
LTR/Copia	Copia-84_VV-I	No_ref_available	1	1	0	109	0.00
LTR/Copia	Copia-85_ST-I	No_ref_available	18	11	0	8510	0.01
LTR/Copia	Copia-86_ST-I	No_ref_available	4	3	0	6130	0.01
LTR/Copia	Copia-86_VV-I	No_ref_available	1	1	0	261	0.00
LTR/Copia	Copia-89_VV-I	No_ref_available	4	3	0	412	0.00
LTR/Copia	Copia-8_CP-I	No_ref_available	1	1	0	143	0.00
LTR/Copia	Copia-91_VV-I	No_ref_available	3	1	0	667	0.00
LTR/Copia	Copia-92_GM-I	No_ref_available	3	1	0	827	0.00
LTR/Copia	Copia-92_VV-I	No_ref_available	5	3	0	3660	0.00
LTR/Copia	Copia-93_ST-I	No_ref_available	6	5	0	5655	0.01
LTR/Copia	Copia-94_VV-I	No_ref_available	2	1	0	1341	0.00
LTR/Copia	Copia-95_VV-I	No_ref_available	3	2	0	4065	0.00
LTR/Copia	Copia-9_ECa-I	No_ref_available	2	2	0	443	0.00
LTR/Copia	Copia-9_GR-I	No_ref_available	18	12	0	28493	0.03
LTR/Copia	Copia15-VV_I-int	No_ref_available	12	11	0	29063	0.03
LTR/Copia	Copia17-VV_I-int	No_ref_available	1	1	0	90	0.00
LTR/Copia	Copia18A-VV_I-int	No_ref_available	3	2	0	2416	0.00
LTR/Copia	Copia1A-VV_I-int	No_ref_available	1	1	0	91	0.00
LTR/Copia	Copia2-VV_I-int	No_ref_available	5	1	0	850	0.00
LTR/Copia	Copia22-PTR_I-int	No_ref_available	1	1	0	250	0.00
LTR/Copia	Copia23-VV_I-int	No_ref_available	1	1	0	280	0.00
LTR/Copia	Copia27-VV_I-int	No_ref_available	2	2	0	1432	0.00
LTR/Copia	Copia3-VV_I-int	No_ref_available	3	2	0	3210	0.00
LTR/Copia	Copia4-PTR_I-int	No_ref_available	1	1	0	2241	0.00
LTR/Copia	SHACOP18_I_MT-int	No_ref_available	1	1	0	129	0.00
LTR/Copia	SHACOP21_I_MT-int	No_ref_available	3	2	0	3608	0.00
LTR/Copia	SHACOP8_I_MT-int	No_ref_available	4	3	0	4951	0.01
LTR/Copia	TST1_I-int	No_ref_available	47	21	0	69862	0.07
###LTR/Copia	All_elements	NA	4283	2581	899	4099074	4.1789

LTR/Gypsy	1339CL0095	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1588CL0116	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	2058CL0095	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2495CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3268CL0095	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	465CL0002	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	4968CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	509CL0116	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5292CL0034	No_ref_available	3	3	0	190	0.00
LTR/Gypsy	6572CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7184CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7367CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7409CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7532CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7887CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	8527CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	ATGP5A_I-int	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	ATGP8I	No_ref_available	1	1	0	43	0.00
LTR/Gypsy	ATHILA4C_I-int	No_ref_available	1	1	0	35	0.00
LTR/Gypsy	ATHILA7_I-int	No_ref_available	3	3	0	158	0.00
LTR/Gypsy	BAGY2_HV_I-int	No_ref_available	1	1	0	526	0.00
LTR/Gypsy	GYPSHAN4_I_MT-int	No_ref_available	1	1	0	38	0.00
LTR/Gypsy	GYPSY-I_MT	No_ref_available	2	2	0	1103	0.00
LTR/Gypsy	GYPSY3-I_MT	No_ref_available	2	1	0	260	0.00
LTR/Gypsy	GYVIT1_I-int	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	GmGYPSY11_I-int	No_ref_available	2	2	0	113	0.00
LTR/Gypsy	Gypsy-10_GR-I	2499	100	55	12	91584	0.09
LTR/Gypsy	Gypsy-10_Mad-I	No_ref_available	5	4	0	149	0.00
LTR/Gypsy	Gypsy-10_Pru-I	No_ref_available	4	1	0	2086	0.00
LTR/Gypsy	Gypsy-117_SB-I	No_ref_available	1	1	0	268	0.00
LTR/Gypsy	Gypsy-118_GM-I	No_ref_available	2	2	0	162	0.00
LTR/Gypsy	Gypsy-11_GR-I	No_ref_available	1	1	0	51	0.00
LTR/Gypsy	Gypsy-11_NN-I	No_ref_available	5	2	0	6007	0.01
LTR/Gypsy	Gypsy-11_TC-I	No_ref_available	210	210	0	8962	0.01
LTR/Gypsy	Gypsy-120_GM-I	No_ref_available	7	7	0	499	0.00
LTR/Gypsy	Gypsy-128_GM-I	No_ref_available	1	1	0	73	0.00
LTR/Gypsy	Gypsy-12_GR-I	9642	41	34	10	39682	0.04
LTR/Gypsy	Gypsy-12_NN-I	No_ref_available	15	12	0	4889	0.00
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	19	18	0	1029	0.00
LTR/Gypsy	Gypsy-137_GM-I	No_ref_available	5	4	0	404	0.00
LTR/Gypsy	Gypsy-13_GR-I	No_ref_available	1	1	0	108	0.00
LTR/Gypsy	Gypsy-13_JC-I	No_ref_available	5	3	0	3829	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	6	3	0	1683	0.00
LTR/Gypsy	Gypsy-14_GR-I	5767	32	21	0	36304	0.04
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	3	3	0	194	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1587	1154	416	2711242	2.76
LTR/Gypsy	Gypsy-16_GR-I	3598	27	20	5	28494	0.03
LTR/Gypsy	Gypsy-16_Mad-I	No_ref_available	1	1	0	63	0.00
LTR/Gypsy	Gypsy-16_SB-I	No_ref_available	1	1	0	81	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	29	8	0	29543	0.03
LTR/Gypsy	Gypsy-17_GR-I	12742	613	324	101	880951	0.90
LTR/Gypsy	Gypsy-17_NN-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	66	65	0	2378	0.00
LTR/Gypsy	Gypsy-18_FV-I	No_ref_available	3	1	0	701	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	10651	5624	4799	7167038	7.31
LTR/Gypsy	Gypsy-18_PPe-I	No_ref_available	2	2	0	56	0.00
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	4	3	0	117	0.00
LTR/Gypsy	Gypsy-19_AIp-I	No_ref_available	5	3	0	1775	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	2694	2022	1921	1526254	1.56
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	18	15	0	617	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	6	6	0	368	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	35	28	23	16374	0.02
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	2	2	0	2172	0.00
LTR/Gypsy	Gypsy-1_LU-I	No_ref_available	2	2	0	369	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	37	37	0	3069	0.00
LTR/Gypsy	Gypsy-20_FV-I	No_ref_available	1	1	0	52	0.00
LTR/Gypsy	Gypsy-20_GR-I	9597	93	44	19	76717	0.08
LTR/Gypsy	Gypsy-20_RC-I	No_ref_available	2	2	0	383	0.00
LTR/Gypsy	Gypsy-21_AIp-I	No_ref_available	2	2	0	794	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	67	57	0	14979	0.02
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	29	23	0	14461	0.01
LTR/Gypsy	Gypsy-22_GM-I	No_ref_available	2	2	0	351	0.00
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	17	13	0	23425	0.02
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	1	1	0	581	0.00
LTR/Gypsy	Gypsy-23_AIp-I	No_ref_available	1	1	0	63	0.00
LTR/Gypsy	Gypsy-23_GR-I	7984	318	214	182	96128	0.10
LTR/Gypsy	Gypsy-23_RC-I	No_ref_available	1	1	0	43	0.00
LTR/Gypsy	Gypsy-23_ST-I	No_ref_available	1	1	0	272	0.00
LTR/Gypsy	Gypsy-23_VV-I	No_ref_available	2	2	0	700	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	7	7	0	597	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	3	2	0	641	0.00
LTR/Gypsy	Gypsy-24_RC-I	No_ref_available	3	3	0	626	0.00
LTR/Gypsy	Gypsy-24_ST-I	No_ref_available	2	2	0	284	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	323	134	74	281100	0.29
LTR/Gypsy	Gypsy-25_ST-I	No_ref_available	3	1	0	1070	0.00
LTR/Gypsy	Gypsy-26_GR-I	10891	179	100	2	204584	0.21
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	15	14	0	1155	0.00
LTR/Gypsy	Gypsy-27_AIp-I	No_ref_available	3	3	0	163	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	157	107	0	215996	0.22
LTR/Gypsy	Gypsy-27_Mad-I	No_ref_available	1	1	0	92	0.00
LTR/Gypsy	Gypsy-28_GR-I	9884	625	417	109	339698	0.35
LTR/Gypsy	Gypsy-29_GR-I	2938	1128	673	219	523144	0.53
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	4	4	0	170	0.00
LTR/Gypsy	Gypsy-29_RC-I	No_ref_available	1	1	0	1825	0.00
LTR/Gypsy	Gypsy-2_AIp-I	No_ref_available	5	4	0	390	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	32	20	0	43993	0.04
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	10	9	0	8935	0.01
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	12	12	0	378	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	2	2	0	435	0.00
LTR/Gypsy	Gypsy-30_GM-I	No_ref_available	3	2	0	638	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	1116	765	141	619746	0.63
LTR/Gypsy	Gypsy-31_GR-I	6808	124	85	0	75233	0.08
LTR/Gypsy	Gypsy-32_GR-I	8211	10	5	0	7625	0.01
LTR/Gypsy	Gypsy-32_ST-I	No_ref_available	4	2	0	635	0.00
LTR/Gypsy	Gypsy-33_ATr-I	No_ref_available	3	3	0	170	0.00
LTR/Gypsy	Gypsy-33_GR-I	10566	182	85	2	270627	0.28
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	2	2	0	139	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	992	600	1	569985	0.58
LTR/Gypsy	Gypsy-34_ST-I	No_ref_available	1	1	0	47	0.00
LTR/Gypsy	Gypsy-35_ATr-I	No_ref_available	1	1	0	453	0.00
LTR/Gypsy	Gypsy-35_GR-I	2901	3010	1188	475	3020753	3.08
LTR/Gypsy	Gypsy-35_ST-I	No_ref_available	1	1	0	84	0.00
LTR/Gypsy	Gypsy-36C_ATr-I	No_ref_available	1	1	0	1083	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	174	131	94	126452	0.13
LTR/Gypsy	Gypsy-36_ST-I	No_ref_available	1	1	0	44	0.00
LTR/Gypsy	Gypsy-37_GR-I	5856	249	120	56	107221	0.11
LTR/Gypsy	Gypsy-38_GR-I	5488	12	11	10	6017	0.01
LTR/Gypsy	Gypsy-39_GR-I	627	83	40	12	55017	0.06
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	3	3	0	614	0.00
LTR/Gypsy	Gypsy-39_PT-I	No_ref_available	3	3	0	298	0.00
LTR/Gypsy	Gypsy-3_Cia-I	No_ref_available	1	1	0	169	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	14	10	0	5650	0.01
LTR/Gypsy	Gypsy-3_Mad-I	No_ref_available	1	1	0	518	0.00
LTR/Gypsy	Gypsy-41_GR-I	13112	49	36	0	60217	0.06
LTR/Gypsy	Gypsy-42_GR-I	635	86	68	60	53225	0.05
LTR/Gypsy	Gypsy-43_GR-I	2315	2568	1888	1244	1523011	1.55
LTR/Gypsy	Gypsy-44_GR-I	7879	417	214	32	219131	0.22
LTR/Gypsy	Gypsy-45_GR-I	9997	886	710	376	396791	0.40
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	63	26	0	49793	0.05
LTR/Gypsy	Gypsy-47_GR-I	1928	191	125	37	189868	0.19
LTR/Gypsy	Gypsy-47_STu-I	No_ref_available	1	1	0	443	0.00
LTR/Gypsy	Gypsy-48_GR-I	2796	6333	2752	1842	6155089	6.27
LTR/Gypsy	Gypsy-49_GR-I	13182	1860	1352	200	1466420	1.49
LTR/Gypsy	Gypsy-49_Mad-I	No_ref_available	4	4	0	1019	0.00
LTR/Gypsy	Gypsy-4_GR-I	1316	208	91	41	278309	0.28
LTR/Gypsy	Gypsy-50_GR-I	10470	552	367	287	297762	0.30
LTR/Gypsy	Gypsy-51_GR-I	16494	601	184	0	1371554	1.40
LTR/Gypsy	Gypsy-52_GR-I	2914	8598	4460	3854	7458023	7.60
LTR/Gypsy	Gypsy-53_GM-I	No_ref_available	1	1	0	1023	0.00
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	179	71	0	146907	0.15
LTR/Gypsy	Gypsy-54_GR-I	2266	1328	1192	37	391529	0.40
LTR/Gypsy	Gypsy-55_GR-I	2661	2297	1281	1111	1196283	1.22
LTR/Gypsy	Gypsy-56_GR-I	2707	3259	1778	1695	1120251	1.14
LTR/Gypsy	Gypsy-57_GR-I	2494	705	306	25	1053451	1.07
LTR/Gypsy	Gypsy-58_GR-I	1422	123	77	33	142910	0.15
LTR/Gypsy	Gypsy-59_GR-I	12490	2765	1057	351	2510273	2.56
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	10	9	0	2803	0.00
LTR/Gypsy	Gypsy-5_GR-I	9816	725	485	262	429198	0.44
LTR/Gypsy	Gypsy-5_PX-I	No_ref_available	2	1	0	609	0.00
