Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Copia	Copia-10_CP-I	No_ref_available	1	1	0	733	0.00
LTR/Copia	Copia-11_CP-I	No_ref_available	1	1	0	2052	0.00
LTR/Copia	Copia-11_GR-I	No_ref_available	4	1	0	1206	0.00
LTR/Copia	Copia-12_JC-I	No_ref_available	2	1	0	2580	0.00
LTR/Copia	Copia-12_TC-I	No_ref_available	4	4	0	4334	0.01
LTR/Copia	Copia-13_ATr-I	No_ref_available	1	1	0	143	0.00
LTR/Copia	Copia-13_TC-I	No_ref_available	2	2	0	738	0.00
LTR/Copia	Copia-14_CP-I	No_ref_available	8	3	0	7040	0.01
LTR/Copia	Copia-14_GR-I	631	74	43	18	67183	0.09
LTR/Copia	Copia-15_GR-I	4857	258	194	14	597551	0.78
LTR/Copia	Copia-16_GR-I	No_ref_available	9	4	0	11464	0.01
LTR/Copia	Copia-16_ST-I	No_ref_available	2	1	0	1996	0.00
LTR/Copia	Copia-17_CP-I	No_ref_available	5	4	0	10772	0.01
LTR/Copia	Copia-17_RC-I	No_ref_available	1	1	0	109	0.00
LTR/Copia	Copia-17_TC-I	No_ref_available	2	2	0	2472	0.00
LTR/Copia	Copia-18_PPe-I	No_ref_available	1	1	0	56	0.00
LTR/Copia	Copia-18_PTri-I	No_ref_available	5	4	0	3503	0.00
LTR/Copia	Copia-19_TC-I	No_ref_available	7	5	0	8233	0.01
LTR/Copia	Copia-1_BDi-I	No_ref_available	1	1	0	92	0.00
LTR/Copia	Copia-1_GR-I	1489	150	64	39	159367	0.21
LTR/Copia	Copia-1_NN-I	No_ref_available	2	1	0	1433	0.00
LTR/Copia	Copia-20_GR-I	No_ref_available	5	2	0	8289	0.01
LTR/Copia	Copia-20_NN-I	No_ref_available	1	1	0	64	0.00
LTR/Copia	Copia-21_Cia-I	No_ref_available	2	1	0	179	0.00
LTR/Copia	Copia-21_GR-I	No_ref_available	1	1	0	4046	0.01
LTR/Copia	Copia-21_MN-I	No_ref_available	2	1	0	261	0.00
LTR/Copia	Copia-22_GR-I	No_ref_available	6	2	0	7812	0.01
LTR/Copia	Copia-23_GR-I	6484	176	63	22	107295	0.14
LTR/Copia	Copia-24_GR-I	9443	53	28	9	48077	0.06
LTR/Copia	Copia-24_PX-I	No_ref_available	1	1	0	4123	0.01
LTR/Copia	Copia-25_GR-I	No_ref_available	5	4	0	3767	0.00
LTR/Copia	Copia-25_RC-I	No_ref_available	11	7	0	6381	0.01
LTR/Copia	Copia-26_AIp-I	No_ref_available	4	2	0	4009	0.01
LTR/Copia	Copia-26_NN-I	No_ref_available	1	1	0	176	0.00
LTR/Copia	Copia-26_ST-I	No_ref_available	1	1	0	4033	0.01
LTR/Copia	Copia-27_ECa-I	No_ref_available	4	3	0	8312	0.01
LTR/Copia	Copia-27_GR-I	No_ref_available	7	4	0	10565	0.01
LTR/Copia	Copia-27_MN-I	No_ref_available	2	2	0	283	0.00
LTR/Copia	Copia-28_GM-I	No_ref_available	1	1	0	3509	0.00
LTR/Copia	Copia-29_AIp-I	No_ref_available	1	1	0	978	0.00
LTR/Copia	Copia-29_TC-I	No_ref_available	1	1	0	110	0.00
LTR/Copia	Copia-2_PTri-I	No_ref_available	2	2	0	631	0.00
LTR/Copia	Copia-2_SL-I	No_ref_available	1	1	0	278	0.00
LTR/Copia	Copia-30_GR-I	No_ref_available	2	2	0	2137	0.00
LTR/Copia	Copia-30_TC-I	No_ref_available	2	1	0	1290	0.00
LTR/Copia	Copia-31_ECa-I	No_ref_available	2	2	0	95	0.00
LTR/Copia	Copia-31_GM-I	No_ref_available	1	1	0	262	0.00
LTR/Copia	Copia-31_RC-I	No_ref_available	2	2	0	172	0.00
LTR/Copia	Copia-32-I_VV	No_ref_available	4	1	0	3889	0.01
LTR/Copia	Copia-32_ECa-I	No_ref_available	2	1	0	1029	0.00
LTR/Copia	Copia-32_GR-I	5011	19	11	0	25679	0.03
LTR/Copia	Copia-33_GR-I	5237	15	7	1	24439	0.03
LTR/Copia	Copia-33_LU-I	No_ref_available	3	3	0	246	0.00
LTR/Copia	Copia-33_RC-I	No_ref_available	4	2	0	3982	0.01
LTR/Copia	Copia-34_GR-I	No_ref_available	8	6	0	21162	0.03
LTR/Copia	Copia-34_RC-I	No_ref_available	3	3	0	120	0.00
LTR/Copia	Copia-35_GR-I	5362	9	5	0	16823	0.02
LTR/Copia	Copia-35_JC-I	No_ref_available	1	1	0	64	0.00
LTR/Copia	Copia-35_NN-I	No_ref_available	1	1	0	1325	0.00
LTR/Copia	Copia-35_Pru-I	No_ref_available	1	1	0	149	0.00
LTR/Copia	Copia-36_GR-I	No_ref_available	6	5	0	14463	0.02
LTR/Copia	Copia-36_MN-I	No_ref_available	5	2	0	4611	0.01
LTR/Copia	Copia-36_Sit-I	No_ref_available	4	4	0	673	0.00
LTR/Copia	Copia-37_GR-I	4782	8	6	0	12977	0.02
LTR/Copia	Copia-37_JC-I	No_ref_available	3	2	0	811	0.00
LTR/Copia	Copia-37_VV-I	No_ref_available	5	4	0	2532	0.00
LTR/Copia	Copia-38_JC-I	No_ref_available	2	1	0	954	0.00
LTR/Copia	Copia-38_RC-I	No_ref_available	1	1	0	30	0.00
LTR/Copia	Copia-39_ECa-I	No_ref_available	2	2	0	404	0.00
LTR/Copia	Copia-39_GR-I	No_ref_available	19	10	0	16879	0.02
LTR/Copia	Copia-39_MN-I	No_ref_available	16	7	0	21448	0.03
LTR/Copia	Copia-39_RC-I	No_ref_available	1	1	0	409	0.00
LTR/Copia	Copia-3_SL-I	No_ref_available	1	1	0	75	0.00
LTR/Copia	Copia-40_GR-I	No_ref_available	1	1	0	47	0.00
LTR/Copia	Copia-41_GR-I	4991	39	32	0	101541	0.13
LTR/Copia	Copia-41_RC-I	No_ref_available	4	1	0	2541	0.00
LTR/Copia	Copia-42_ATr-I	No_ref_available	2	1	0	1889	0.00
LTR/Copia	Copia-42_GR-I	No_ref_available	19	18	0	48631	0.06
LTR/Copia	Copia-42_RC-I	No_ref_available	1	1	0	764	0.00
LTR/Copia	Copia-43_ECa-I	No_ref_available	2	2	0	1080	0.00
LTR/Copia	Copia-43_GR-I	No_ref_available	2	1	0	886	0.00
LTR/Copia	Copia-44_GR-I	No_ref_available	8	5	0	3503	0.00
LTR/Copia	Copia-45_ALY-I	No_ref_available	1	1	0	63	0.00
LTR/Copia	Copia-45_ECa-I	No_ref_available	1	1	0	90	0.00
LTR/Copia	Copia-45_GR-I	5324	88	34	0	98843	0.13
LTR/Copia	Copia-45_JC-I	No_ref_available	2	1	0	332	0.00
LTR/Copia	Copia-46_GR-I	No_ref_available	7	5	0	11540	0.02
LTR/Copia	Copia-47_GM-I	No_ref_available	1	1	0	358	0.00
LTR/Copia	Copia-47_GR-I	5076	216	113	2	151241	0.20
LTR/Copia	Copia-47_MN-I	No_ref_available	17	9	0	22235	0.03
LTR/Copia	Copia-48_JC-I	No_ref_available	2	2	0	159	0.00
LTR/Copia	Copia-4_AIp-I	No_ref_available	1	1	0	37	0.00
LTR/Copia	Copia-4_GM-I	No_ref_available	2	1	0	460	0.00
LTR/Copia	Copia-4_MN-I	No_ref_available	1	1	0	134	0.00
LTR/Copia	Copia-4_RC-I	No_ref_available	4	2	0	7989	0.01
LTR/Copia	Copia-50_JC-I	No_ref_available	3	2	0	7679	0.01
LTR/Copia	Copia-52_GR-I	No_ref_available	4	3	0	1362	0.00
LTR/Copia	Copia-52_ST-I	No_ref_available	1	1	0	387	0.00
LTR/Copia	Copia-53_GR-I	1899	676	440	293	364790	0.48
LTR/Copia	Copia-54_GR-I	2390	172	136	85	164336	0.21
LTR/Copia	Copia-54_NS-I	No_ref_available	1	1	0	196	0.00
LTR/Copia	Copia-54_VV-I	No_ref_available	1	1	0	104	0.00
LTR/Copia	Copia-55_GR-I	4774	18	12	1	12819	0.02
LTR/Copia	Copia-56_GR-I	No_ref_available	205	91	0	131822	0.17
LTR/Copia	Copia-57_GR-I	6052	17	11	1	19069	0.02
LTR/Copia	Copia-57_NS-I	No_ref_available	1	1	0	240	0.00
LTR/Copia	Copia-58_GR-I	4811	27	19	0	45918	0.06
LTR/Copia	Copia-58_NS-I	No_ref_available	5	2	0	3989	0.01
LTR/Copia	Copia-58_VV-I	No_ref_available	2	2	0	213	0.00
LTR/Copia	Copia-59_GR-I	No_ref_available	7	4	0	710	0.00
LTR/Copia	Copia-59_ZM-I	No_ref_available	2	1	0	453	0.00
LTR/Copia	Copia-5_ATr-I	No_ref_available	3	3	0	637	0.00
LTR/Copia	Copia-61_BD-I	No_ref_available	1	1	0	83	0.00
LTR/Copia	Copia-61_Mad-I	No_ref_available	2	2	0	421	0.00
LTR/Copia	Copia-62_MN-I	No_ref_available	1	1	0	42	0.00
LTR/Copia	Copia-63_ST-I	No_ref_available	1	1	0	3936	0.01
LTR/Copia	Copia-64_VV-I	No_ref_available	1	1	0	76	0.00
LTR/Copia	Copia-65_GM-I	No_ref_available	1	1	0	67	0.00
LTR/Copia	Copia-66_GM-I	No_ref_available	1	1	0	1223	0.00
LTR/Copia	Copia-66_NS-I	No_ref_available	3	1	0	3518	0.00
LTR/Copia	Copia-66_ZM-I	No_ref_available	3	3	0	579	0.00
LTR/Copia	Copia-67_GM-I	No_ref_available	1	1	0	410	0.00
LTR/Copia	Copia-69_VV-I	No_ref_available	1	1	0	220	0.00
LTR/Copia	Copia-6_AIp-I	No_ref_available	3	1	0	1142	0.00
LTR/Copia	Copia-6_GR-I	No_ref_available	5	3	0	6398	0.01
LTR/Copia	Copia-70_NS-I	No_ref_available	36	18	0	9069	0.01
LTR/Copia	Copia-71_GM-I	No_ref_available	1	1	0	2123	0.00
LTR/Copia	Copia-71_MN-I	No_ref_available	8	5	0	2847	0.00
LTR/Copia	Copia-71_VV-I	No_ref_available	5	2	0	6297	0.01
LTR/Copia	Copia-73_GM-I	No_ref_available	3	1	0	3035	0.00
LTR/Copia	Copia-74_ALY-I	No_ref_available	1	1	0	1196	0.00
LTR/Copia	Copia-77_ST-I	No_ref_available	4	2	0	4497	0.01
LTR/Copia	Copia-78_MN-I	No_ref_available	2	1	0	1889	0.00
LTR/Copia	Copia-79_PT-I	No_ref_available	1	1	0	74	0.00
LTR/Copia	Copia-79_VV-I	No_ref_available	13	6	0	4369	0.01
LTR/Copia	Copia-7_GR-I	No_ref_available	6	1	0	2790	0.00
LTR/Copia	Copia-7_PD-I	No_ref_available	1	1	0	529	0.00
LTR/Copia	Copia-80_ST-I	No_ref_available	1	1	0	1107	0.00
LTR/Copia	Copia-80_VV-I	No_ref_available	1	1	0	77	0.00
LTR/Copia	Copia-82_MN-I	No_ref_available	6	1	0	2126	0.00
LTR/Copia	Copia-83_MN-I	No_ref_available	11	3	0	4360	0.01
LTR/Copia	Copia-85_ST-I	No_ref_available	8	4	0	2902	0.00
LTR/Copia	Copia-85_VV-I	No_ref_available	1	1	0	377	0.00
LTR/Copia	Copia-86_ST-I	No_ref_available	7	4	0	6092	0.01
LTR/Copia	Copia-86_VV-I	No_ref_available	3	1	0	2148	0.00
LTR/Copia	Copia-87_ST-I	No_ref_available	2	1	0	3849	0.01
LTR/Copia	Copia-88_VV-I	No_ref_available	1	1	0	41	0.00
LTR/Copia	Copia-89_VV-I	No_ref_available	3	3	0	179	0.00
LTR/Copia	Copia-8_Pru-I	No_ref_available	1	1	0	1794	0.00
LTR/Copia	Copia-92_GM-I	No_ref_available	1	1	0	80	0.00
LTR/Copia	Copia-92_VV-I	No_ref_available	5	1	0	1605	0.00
LTR/Copia	Copia-93_ST-I	No_ref_available	4	3	0	3273	0.00
LTR/Copia	Copia-93_VV-I	No_ref_available	2	1	0	2371	0.00
LTR/Copia	Copia-99_GM-I	No_ref_available	3	1	0	542	0.00
LTR/Copia	Copia-9_GR-I	No_ref_available	9	5	0	10651	0.01
LTR/Copia	Copia-9_Pru-I	No_ref_available	2	2	0	4191	0.01
LTR/Copia	Copia1-VV_I-int	No_ref_available	3	1	0	982	0.00
LTR/Copia	Copia14-PTR_I-int	No_ref_available	1	1	0	252	0.00
LTR/Copia	Copia15-VV_I-int	No_ref_available	3	3	0	5841	0.01
LTR/Copia	Copia17-VV_I-int	No_ref_available	1	1	0	50	0.00
LTR/Copia	Copia27-VV_I-int	No_ref_available	3	3	0	7205	0.01
LTR/Copia	Copia28-PTR_I-int	No_ref_available	1	1	0	4020	0.01
LTR/Copia	Copia3-VV_I-int	No_ref_available	3	3	0	483	0.00
LTR/Copia	Copia4-PTR_I-int	No_ref_available	3	2	0	1708	0.00
LTR/Copia	SHACOP18_I_MT-int	No_ref_available	4	2	0	1366	0.00
LTR/Copia	SHACOP8_I_MT-int	No_ref_available	4	2	0	4560	0.01
LTR/Copia	TOTO1_LP_I-int	No_ref_available	2	2	0	142	0.00
LTR/Copia	TST1_I-int	No_ref_available	30	14	0	41707	0.05
###LTR/Copia	All_elements	NA	2788	1666	485	2670571	3.4917

LTR/Gypsy	1008CL0080	No_ref_available	7	7	0	618	0.00
LTR/Gypsy	10507CL0028	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1060CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1075CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1123CL0044	No_ref_available	2	2	0	99	0.00
LTR/Gypsy	1144CL0041	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	1149CL0166	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	12687CL0017	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	127CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1354CL0078	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	13589CL0002	No_ref_available	24	24	0	1991	0.00
LTR/Gypsy	1434CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1467CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1506CL0055	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	16161CL0002	No_ref_available	16	16	0	1503	0.00
LTR/Gypsy	1669CL0080	No_ref_available	2	2	0	152	0.00
LTR/Gypsy	1688CL0080	No_ref_available	8	8	0	756	0.00
LTR/Gypsy	1836CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1984CL0080	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	2023CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2042CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2085CL0080	No_ref_available	5	5	0	380	0.00
LTR/Gypsy	208CL0199	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2095CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2115CL0127	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	2164CL0080	No_ref_available	10	10	0	534	0.00
LTR/Gypsy	2215CL0080	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	2217CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2218CL0039	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	2223CL0080	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	2231CL0080	No_ref_available	1	1	0	92	0.00
LTR/Gypsy	2258CL0078	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	2265CL0092	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2330CL0039	No_ref_available	3	3	0	563	0.00
LTR/Gypsy	2354CL0034	No_ref_available	2	2	0	130	0.00
LTR/Gypsy	2364CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2495CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	25CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2627CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2637CL0044	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	2642CL0078	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	2662CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2735CL0080	No_ref_available	6	5	0	444	0.00
LTR/Gypsy	2748CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	2796CL0039	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2817CL0080	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	2826CL0080	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	2831CL0034	No_ref_available	3	3	0	190	0.00
LTR/Gypsy	2893CL0080	No_ref_available	18	18	0	1574	0.00
LTR/Gypsy	2901CL0080	No_ref_available	12	12	0	665	0.00
LTR/Gypsy	2918CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2986CL0034	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	3003CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3019CL0080	No_ref_available	5	5	0	457	0.00
LTR/Gypsy	3167CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3189CL0080	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	3190CL0039	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3209CL0044	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	3296CL0092	No_ref_available	2	1	0	595	0.00
LTR/Gypsy	3318CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3353CL0080	No_ref_available	20	20	0	1496	0.00
LTR/Gypsy	3371CL0034	No_ref_available	3	2	0	190	0.00
LTR/Gypsy	3378CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3449CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3485CL0044	No_ref_available	1	1	0	79	0.00
LTR/Gypsy	3491CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3498CL0080	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3508CL0034	No_ref_available	9	8	0	760	0.00
LTR/Gypsy	3571CL0034	No_ref_available	4	4	0	285	0.00
LTR/Gypsy	3622CL0039	No_ref_available	3	2	0	95	0.00
LTR/Gypsy	3697CL0044	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3740CL0039	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3748CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3775CL0034	No_ref_available	2	2	0	188	0.00
LTR/Gypsy	3797CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3816CL0080	No_ref_available	1	1	0	91	0.00
LTR/Gypsy	3860CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3881CL0080	No_ref_available	9	9	0	854	0.00
LTR/Gypsy	3887CL0080	No_ref_available	9	9	0	819	0.00
LTR/Gypsy	3893CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3909CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4056CL0080	No_ref_available	2	2	0	189	0.00
LTR/Gypsy	4069CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4071CL0034	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	4134CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4136CL0080	No_ref_available	2	1	0	215	0.00
LTR/Gypsy	4176CL0080	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	4536CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	4553CL0044	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	4555CL0034	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	4556CL0044	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	4582CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	465CL0002	No_ref_available	5	5	0	446	0.00
LTR/Gypsy	4710CL0044	No_ref_available	4	4	0	337	0.00
LTR/Gypsy	4805CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4831CL0034	No_ref_available	11	11	0	665	0.00
LTR/Gypsy	4863CL0034	No_ref_available	3	3	0	283	0.00
LTR/Gypsy	4864CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4968CL0034	No_ref_available	5	5	0	378	0.00
LTR/Gypsy	5008CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5238CL0044	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	5292CL0034	No_ref_available	5	5	0	380	0.00
LTR/Gypsy	5310CL0034	No_ref_available	3	3	0	235	0.00
LTR/Gypsy	5317CL0044	No_ref_available	4	4	0	380	0.00
LTR/Gypsy	5452CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5540CL0034	No_ref_available	3	3	0	187	0.00
LTR/Gypsy	5741CL0044	No_ref_available	3	2	0	190	0.00
LTR/Gypsy	5773CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	5775CL0034	No_ref_available	1	1	0	93	0.00
LTR/Gypsy	5783CL0044	No_ref_available	3	3	0	190	0.00
LTR/Gypsy	5794CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5851CL0044	No_ref_available	1	1	0	63	0.00
LTR/Gypsy	5920CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5953CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5955CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5988CL0041	No_ref_available	9	9	0	620	0.00
LTR/Gypsy	6143CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6152CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6169CL0041	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	6327CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6485CL0034	No_ref_available	3	3	0	148	0.00
LTR/Gypsy	6515CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6572CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6605CL0034	No_ref_available	1	1	0	34	0.00
LTR/Gypsy	6638CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6661CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	6665CL0034	No_ref_available	7	7	0	425	0.00
LTR/Gypsy	6745CL0044	No_ref_available	2	2	0	127	0.00
LTR/Gypsy	6763CL0041	No_ref_available	5	5	0	475	0.00
LTR/Gypsy	6928CL0044	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	6946CL0044	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	6968CL0034	No_ref_available	7	7	0	665	0.00
LTR/Gypsy	6969CL0034	No_ref_available	1	1	0	93	0.00
LTR/Gypsy	6976CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	704CL0039	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7081CL0034	No_ref_available	4	4	0	204	0.00
LTR/Gypsy	7147CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7164CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7184CL0034	No_ref_available	4	4	0	380	0.00
LTR/Gypsy	7207CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	7251CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7263CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	7367CL0034	No_ref_available	3	3	0	190	0.00
LTR/Gypsy	7408CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7432CL0034	No_ref_available	1	1	0	92	0.00
LTR/Gypsy	743CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7446CL0044	No_ref_available	4	4	0	379	0.00
LTR/Gypsy	7532CL0034	No_ref_available	10	10	0	760	0.00
LTR/Gypsy	7535CL0041	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	7695CL0034	No_ref_available	2	2	0	175	0.00
LTR/Gypsy	7739CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7791CL0044	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	7857CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7887CL0034	No_ref_available	10	10	0	950	0.00
LTR/Gypsy	7911CL0041	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	7949CL0034	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	79CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8113CL0035	No_ref_available	3	3	0	214	0.00
LTR/Gypsy	8120CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	8455CL0034	No_ref_available	2	2	0	95	0.00
