Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-14_GR-I	5767	33	17	0	33708	0.03
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	8	7	0	819	0.00
LTR/Gypsy	Gypsy-15_AIp-I	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1871	1334	462	3261904	2.96
LTR/Gypsy	Gypsy-169_ZM-I	No_ref_available	1	1	0	62	0.00
LTR/Gypsy	Gypsy-16_GR-I	635	42	29	11	37647	0.03
LTR/Gypsy	Gypsy-16_Mad-I	No_ref_available	1	1	0	92	0.00
LTR/Gypsy	Gypsy-16_RC-I	No_ref_available	1	1	0	29	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	14	6	0	11744	0.01
LTR/Gypsy	Gypsy-17_AIp-I	No_ref_available	1	1	0	74	0.00
LTR/Gypsy	Gypsy-17_GR-I	1831	545	298	111	800078	0.73
LTR/Gypsy	Gypsy-17_NN-I	No_ref_available	1	1	0	81	0.00
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	94	94	0	3348	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	11238	6055	5087	7588891	6.88
LTR/Gypsy	Gypsy-18_MN-I	No_ref_available	2	1	0	474	0.00
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	8	6	0	244	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	3229	2454	2330	1867333	1.69
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	13	11	0	446	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	2	2	0	125	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	91	80	59	53081	0.05
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	4	2	0	2929	0.00
LTR/Gypsy	Gypsy-1_LU-I	No_ref_available	1	1	0	137	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	52	51	0	5670	0.01
LTR/Gypsy	Gypsy-20_FV-I	No_ref_available	1	1	0	49	0.00
LTR/Gypsy	Gypsy-20_GR-I	9597	133	71	40	115529	0.10
LTR/Gypsy	Gypsy-20_MN-I	No_ref_available	3	2	0	2566	0.00
LTR/Gypsy	Gypsy-20_RC-I	No_ref_available	1	1	0	60	0.00
LTR/Gypsy	Gypsy-21_AIp-I	No_ref_available	4	3	0	325	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	151	124	18	75625	0.07
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	29	22	0	10791	0.01
LTR/Gypsy	Gypsy-22_AIp-I	No_ref_available	3	1	0	1007	0.00
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	17	10	0	34164	0.03
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	1	1	0	312	0.00
LTR/Gypsy	Gypsy-23_AIp-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-23_ATr-I	No_ref_available	2	2	0	1795	0.00
LTR/Gypsy	Gypsy-23_GR-I	7984	551	352	289	188006	0.17
LTR/Gypsy	Gypsy-23_ST-I	No_ref_available	1	1	0	142	0.00
LTR/Gypsy	Gypsy-23_VV-I	No_ref_available	2	2	0	369	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	21	21	0	1805	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	1	1	0	315	0.00
LTR/Gypsy	Gypsy-24_RC-I	No_ref_available	1	1	0	556	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	384	157	92	319813	0.29
LTR/Gypsy	Gypsy-26_GR-I	10891	150	105	6	161870	0.15
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	23	22	0	1813	0.00
LTR/Gypsy	Gypsy-27_AIp-I	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	142	88	0	193403	0.18
LTR/Gypsy	Gypsy-27_ST-I	No_ref_available	3	3	0	352	0.00
LTR/Gypsy	Gypsy-27_VV-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-28_GR-I	9884	833	538	167	488502	0.44
LTR/Gypsy	Gypsy-29_GR-I	2938	1459	786	233	711803	0.65
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	5	5	0	257	0.00
LTR/Gypsy	Gypsy-29_VV-I	No_ref_available	1	1	0	388	0.00
LTR/Gypsy	Gypsy-2_AIp-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	10	7	0	19737	0.02
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	24	15	0	17559	0.02
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	10	10	0	305	0.00
LTR/Gypsy	Gypsy-2_Mad-I	No_ref_available	1	1	0	52	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	9	6	0	2607	0.00
LTR/Gypsy	Gypsy-2_TC-I	No_ref_available	1	1	0	43	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	1102	741	88	685528	0.62
LTR/Gypsy	Gypsy-30_PAb-I	No_ref_available	1	1	0	150	0.00
LTR/Gypsy	Gypsy-31_GR-I	6808	72	43	0	38496	0.03
LTR/Gypsy	Gypsy-31_ST-I	No_ref_available	1	1	0	156	0.00
LTR/Gypsy	Gypsy-32_GR-I	1449	11	5	2	6646	0.01
LTR/Gypsy	Gypsy-32_ST-I	No_ref_available	2	2	0	665	0.00
LTR/Gypsy	Gypsy-33_ATr-I	No_ref_available	1	1	0	441	0.00
LTR/Gypsy	Gypsy-33_GR-I	10566	222	114	4	268069	0.24
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	1	1	0	66	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	1044	618	1	552599	0.50
LTR/Gypsy	Gypsy-34_Mad-I	No_ref_available	2	2	0	115	0.00
LTR/Gypsy	Gypsy-35_GR-I	10791	3021	1222	492	3078018	2.79
LTR/Gypsy	Gypsy-36C_ATr-I	No_ref_available	1	1	0	71	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	152	107	67	104547	0.09
LTR/Gypsy	Gypsy-37_GR-I	5856	485	226	85	218126	0.20
LTR/Gypsy	Gypsy-38_AIp-I	No_ref_available	1	1	0	49	0.00
LTR/Gypsy	Gypsy-38_GR-I	1412	10	9	8	6977	0.01
LTR/Gypsy	Gypsy-39_GR-I	627	74	36	14	50712	0.05
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	2	2	0	162	0.00
LTR/Gypsy	Gypsy-3_JC-I	No_ref_available	1	1	0	72	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	16	8	0	5169	0.00
LTR/Gypsy	Gypsy-3_PX-I	No_ref_available	1	1	0	137	0.00
LTR/Gypsy	Gypsy-3_TC-I	No_ref_available	1	1	0	476	0.00
LTR/Gypsy	Gypsy-41_GR-I	13112	81	47	0	87343	0.08
LTR/Gypsy	Gypsy-42_GR-I	635	120	83	55	82254	0.07
LTR/Gypsy	Gypsy-43_GR-I	2315	2698	1989	1355	1431159	1.30
LTR/Gypsy	Gypsy-44_GR-I	7879	362	196	29	185382	0.17
LTR/Gypsy	Gypsy-45_GR-I	2367	922	747	388	454829	0.41
LTR/Gypsy	Gypsy-45_Mad-I	No_ref_available	2	1	0	630	0.00
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	123	49	0	75076	0.07
LTR/Gypsy	Gypsy-47_GR-I	1928	190	119	51	157065	0.14
LTR/Gypsy	Gypsy-48_GR-I	2796	7400	3226	2141	7213645	6.54
LTR/Gypsy	Gypsy-49_GR-I	13182	1949	1343	207	1672795	1.52
LTR/Gypsy	Gypsy-49_Mad-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy-4_GR-I	1316	204	87	34	283159	0.26
LTR/Gypsy	Gypsy-50_GR-I	10470	485	321	219	305404	0.28
LTR/Gypsy	Gypsy-51_GR-I	16494	694	232	7	1666605	1.51
LTR/Gypsy	Gypsy-52_GR-I	2914	10617	5391	4632	9052742	8.21
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	206	92	0	214205	0.19
