Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Copia	Copia-18_PAb-I	No_ref_available	1	1	0	138	0.00
LTR/Copia	Copia-19_GR-I	No_ref_available	5	5	0	5360	0.01
LTR/Copia	Copia-19_TC-I	No_ref_available	21	12	0	15781	0.02
LTR/Copia	Copia-1_BDi-I	No_ref_available	2	2	0	197	0.00
LTR/Copia	Copia-1_GR-I	1489	234	106	84	250411	0.26
LTR/Copia	Copia-1_MN-I	No_ref_available	2	1	0	884	0.00
LTR/Copia	Copia-1_NN-I	No_ref_available	2	2	0	4257	0.00
LTR/Copia	Copia-1_RC-I	No_ref_available	1	1	0	3884	0.00
LTR/Copia	Copia-20_GR-I	No_ref_available	2	1	0	4080	0.00
LTR/Copia	Copia-20_NN-I	No_ref_available	2	1	0	604	0.00
LTR/Copia	Copia-21_GR-I	No_ref_available	4	3	0	8096	0.01
LTR/Copia	Copia-21_NN-I	No_ref_available	1	1	0	459	0.00
LTR/Copia	Copia-22_ECa-I	No_ref_available	1	1	0	138	0.00
LTR/Copia	Copia-23_ECa-I	No_ref_available	2	1	0	3756	0.00
LTR/Copia	Copia-23_GR-I	6484	315	122	16	191956	0.20
LTR/Copia	Copia-24_GR-I	1164	110	58	16	86383	0.09
LTR/Copia	Copia-24_PX-I	No_ref_available	2	2	0	4125	0.00
LTR/Copia	Copia-25_GR-I	No_ref_available	4	4	0	7307	0.01
LTR/Copia	Copia-25_JC-I	No_ref_available	2	1	0	508	0.00
LTR/Copia	Copia-25_RC-I	No_ref_available	8	4	0	8055	0.01
LTR/Copia	Copia-26_ECa-I	No_ref_available	6	3	0	3385	0.00
LTR/Copia	Copia-26_GR-I	No_ref_available	2	2	0	3340	0.00
LTR/Copia	Copia-26_ST-I	No_ref_available	2	2	0	8066	0.01
LTR/Copia	Copia-27_ECa-I	No_ref_available	10	6	0	9875	0.01
LTR/Copia	Copia-27_GR-I	No_ref_available	15	11	0	29996	0.03
LTR/Copia	Copia-27_MN-I	No_ref_available	5	1	0	1901	0.00
LTR/Copia	Copia-28_GR-I	No_ref_available	6	3	0	2931	0.00
LTR/Copia	Copia-29_AIp-I	No_ref_available	4	1	0	2323	0.00
LTR/Copia	Copia-29_GR-I	No_ref_available	3	3	0	2634	0.00
LTR/Copia	Copia-2_GR-I	No_ref_available	3	2	0	5772	0.01
LTR/Copia	Copia-30_AIp-I	No_ref_available	1	1	0	4035	0.00
LTR/Copia	Copia-30_GR-I	No_ref_available	19	9	0	23434	0.02
LTR/Copia	Copia-30_TC-I	No_ref_available	3	1	0	3188	0.00
LTR/Copia	Copia-31_ECa-I	No_ref_available	5	2	0	3569	0.00
LTR/Copia	Copia-31_GR-I	No_ref_available	2	2	0	4299	0.00
LTR/Copia	Copia-31_JC-I	No_ref_available	2	1	0	562	0.00
LTR/Copia	Copia-31_RC-I	No_ref_available	2	2	0	159	0.00
LTR/Copia	Copia-32_GR-I	5011	7	6	0	18327	0.02
LTR/Copia	Copia-32_LU-I	No_ref_available	2	1	0	128	0.00
LTR/Copia	Copia-33_GR-I	5237	39	20	2	58148	0.06
LTR/Copia	Copia-33_LU-I	No_ref_available	6	6	0	609	0.00
LTR/Copia	Copia-33_RC-I	No_ref_available	1	1	0	1528	0.00
LTR/Copia	Copia-34_GR-I	No_ref_available	13	13	0	45295	0.05
LTR/Copia	Copia-34_JC-I	No_ref_available	1	1	0	292	0.00
LTR/Copia	Copia-34_NN-I	No_ref_available	1	1	0	381	0.00
LTR/Copia	Copia-34_RC-I	No_ref_available	7	7	0	281	0.00
LTR/Copia	Copia-35_GR-I	438	16	11	1	26218	0.03
LTR/Copia	Copia-35_JC-I	No_ref_available	2	2	0	139	0.00
LTR/Copia	Copia-36_GR-I	No_ref_available	11	9	0	22500	0.02
LTR/Copia	Copia-36_MN-I	No_ref_available	5	5	0	12666	0.01
LTR/Copia	Copia-36_Sit-I	No_ref_available	1	1	0	94	0.00
LTR/Copia	Copia-37_GR-I	4782	17	9	0	32079	0.03
LTR/Copia	Copia-37_JC-I	No_ref_available	3	2	0	294	0.00
LTR/Copia	Copia-38_JC-I	No_ref_available	3	1	0	3532	0.00
LTR/Copia	Copia-38_VV-I	No_ref_available	1	1	0	771	0.00
LTR/Copia	Copia-39_ECa-I	No_ref_available	2	1	0	986	0.00
LTR/Copia	Copia-39_GR-I	No_ref_available	32	16	0	26106	0.03
LTR/Copia	Copia-39_MN-I	No_ref_available	17	6	0	23609	0.02
LTR/Copia	Copia-39_RC-I	No_ref_available	1	1	0	459	0.00
LTR/Copia	Copia-3_SL-I	No_ref_available	2	2	0	440	0.00
LTR/Copia	Copia-40_FV-I	No_ref_available	2	1	0	233	0.00
LTR/Copia	Copia-40_GR-I	No_ref_available	6	4	0	1423	0.00
LTR/Copia	Copia-41_GR-I	4991	45	36	0	103052	0.11
LTR/Copia	Copia-41_RC-I	No_ref_available	1	1	0	59	0.00
LTR/Copia	Copia-42_ATr-I	No_ref_available	4	1	0	3897	0.00
LTR/Copia	Copia-42_GR-I	No_ref_available	24	23	0	56926	0.06
LTR/Copia	Copia-43_ECa-I	No_ref_available	2	1	0	230	0.00
LTR/Copia	Copia-43_GR-I	No_ref_available	2	1	0	1977	0.00
LTR/Copia	Copia-44_GR-I	No_ref_available	13	5	0	12591	0.01
LTR/Copia	Copia-44_RC-I	No_ref_available	2	2	0	268	0.00
LTR/Copia	Copia-45_GR-I	5324	77	31	0	99475	0.10
LTR/Copia	Copia-45_JC-I	No_ref_available	1	1	0	102	0.00
LTR/Copia	Copia-45_MN-I	No_ref_available	1	1	0	184	0.00
LTR/Copia	Copia-46_GR-I	No_ref_available	3	2	0	4626	0.00
LTR/Copia	Copia-46_RC-I	No_ref_available	4	1	0	2701	0.00
LTR/Copia	Copia-47_GR-I	5076	328	175	1	232588	0.24
LTR/Copia	Copia-47_MN-I	No_ref_available	15	9	0	14047	0.01
LTR/Copia	Copia-48_JC-I	No_ref_available	3	3	0	228	0.00
LTR/Copia	Copia-50_BD-I	No_ref_available	1	1	0	1343	0.00
LTR/Copia	Copia-51_JC-I	No_ref_available	1	1	0	61	0.00
LTR/Copia	Copia-52_GR-I	No_ref_available	3	1	0	1528	0.00
LTR/Copia	Copia-52_MN-I	No_ref_available	3	3	0	796	0.00
LTR/Copia	Copia-52_VV-I	No_ref_available	4	3	0	3138	0.00
LTR/Copia	Copia-53_GR-I	1899	1033	627	420	693097	0.73
LTR/Copia	Copia-53_JC-I	No_ref_available	1	1	0	341	0.00
LTR/Copia	Copia-54_GR-I	2390	298	207	151	320514	0.34
LTR/Copia	Copia-55_GR-I	4774	44	29	0	27129	0.03
LTR/Copia	Copia-56_GR-I	No_ref_available	386	179	0	302532	0.32
LTR/Copia	Copia-56_NS-I	No_ref_available	1	1	0	166	0.00
LTR/Copia	Copia-56_VV-I	No_ref_available	1	1	0	465	0.00
LTR/Copia	Copia-57B_NS-I	No_ref_available	2	1	0	1389	0.00
LTR/Copia	Copia-57_GR-I	6052	10	7	0	15464	0.02
LTR/Copia	Copia-57_MN-I	No_ref_available	1	1	0	60	0.00
LTR/Copia	Copia-57_Mad-I	No_ref_available	5	2	0	1719	0.00
LTR/Copia	Copia-57_NS-I	No_ref_available	2	1	0	1125	0.00
LTR/Copia	Copia-58_GR-I	4811	67	46	1	117664	0.12
LTR/Copia	Copia-58_NS-I	No_ref_available	9	6	0	9035	0.01
LTR/Copia	Copia-58_PPe-I	No_ref_available	1	1	0	68	0.00
LTR/Copia	Copia-59_GR-I	No_ref_available	4	3	0	1227	0.00
LTR/Copia	Copia-59_NS-I	No_ref_available	2	1	0	133	0.00
LTR/Copia	Copia-5_AIp-I	No_ref_available	3	2	0	909	0.00
LTR/Copia	Copia-5_ATr-I	No_ref_available	6	5	0	702	0.00
LTR/Copia	Copia-5_BD-I	No_ref_available	1	1	0	82	0.00
LTR/Copia	Copia-5_CP-I	No_ref_available	7	4	0	2506	0.00
LTR/Copia	Copia-5_OS-I	No_ref_available	1	1	0	240	0.00
LTR/Copia	Copia-60_GM-I	No_ref_available	3	2	0	2784	0.00
LTR/Copia	Copia-61_Mad-I	No_ref_available	1	1	0	54	0.00
LTR/Copia	Copia-61_NS-I	No_ref_available	1	1	0	80	0.00
LTR/Copia	Copia-62_GM-I	No_ref_available	2	1	0	337	0.00
LTR/Copia	Copia-62_NS-I	No_ref_available	1	1	0	60	0.00
LTR/Copia	Copia-64_VV-I	No_ref_available	1	1	0	243	0.00
LTR/Copia	Copia-66_NS-I	No_ref_available	13	8	0	13450	0.01
LTR/Copia	Copia-67_PT-I	No_ref_available	1	1	0	4093	0.00
LTR/Copia	Copia-68_VV-I	No_ref_available	3	3	0	7815	0.01
LTR/Copia	Copia-69_GM-I	No_ref_available	3	3	0	3363	0.00
LTR/Copia	Copia-6_AIp-I	No_ref_available	1	1	0	346	0.00
LTR/Copia	Copia-6_CP-I	No_ref_available	1	1	0	717	0.00
LTR/Copia	Copia-6_GR-I	No_ref_available	4	2	0	5244	0.01
LTR/Copia	Copia-70_NS-I	No_ref_available	80	37	0	21828	0.02
LTR/Copia	Copia-71_GM-I	No_ref_available	5	2	0	4822	0.01
LTR/Copia	Copia-71_MN-I	No_ref_available	13	8	0	5075	0.01
LTR/Copia	Copia-71_VV-I	No_ref_available	2	2	0	3285	0.00
LTR/Copia	Copia-74_GM-I	No_ref_available	1	1	0	1032	0.00
LTR/Copia	Copia-74_VV-I	No_ref_available	1	1	0	124	0.00
LTR/Copia	Copia-77_ST-I	No_ref_available	4	3	0	6360	0.01
LTR/Copia	Copia-78_MN-I	No_ref_available	2	1	0	358	0.00
LTR/Copia	Copia-79_GM-I	No_ref_available	3	3	0	1340	0.00
LTR/Copia	Copia-79_VV-I	No_ref_available	7	6	0	6849	0.01
LTR/Copia	Copia-7_GR-I	No_ref_available	5	4	0	3340	0.00
LTR/Copia	Copia-80_MN-I	No_ref_available	3	1	0	4311	0.00
LTR/Copia	Copia-81_MN-I	No_ref_available	1	1	0	210	0.00
LTR/Copia	Copia-82_MN-I	No_ref_available	2	2	0	1151	0.00
LTR/Copia	Copia-82_NS-I	No_ref_available	4	3	0	1303	0.00
LTR/Copia	Copia-84_GM-I	No_ref_available	3	2	0	4398	0.00
LTR/Copia	Copia-84_MN-I	No_ref_available	1	1	0	168	0.00
LTR/Copia	Copia-85_NS-I	No_ref_available	2	1	0	532	0.00
LTR/Copia	Copia-85_ST-I	No_ref_available	16	11	0	5343	0.01
LTR/Copia	Copia-86_ST-I	No_ref_available	25	7	0	16382	0.02
LTR/Copia	Copia-87_ALY-I	No_ref_available	2	1	0	209	0.00
LTR/Copia	Copia-88_VV-I	No_ref_available	1	1	0	45	0.00
LTR/Copia	Copia-89_VV-I	No_ref_available	5	5	0	312	0.00
LTR/Copia	Copia-8_ALY-I	No_ref_available	4	2	0	3834	0.00
LTR/Copia	Copia-8_CP-I	No_ref_available	1	1	0	194	0.00
LTR/Copia	Copia-8_GR-I	No_ref_available	1	1	0	212	0.00
LTR/Copia	Copia-91_VV-I	No_ref_available	1	1	0	486	0.00
LTR/Copia	Copia-92_GM-I	No_ref_available	1	1	0	166	0.00
LTR/Copia	Copia-92_VV-I	No_ref_available	3	1	0	1317	0.00
LTR/Copia	Copia-93_ST-I	No_ref_available	15	9	0	10525	0.01
LTR/Copia	Copia-95_VV-I	No_ref_available	1	1	0	1495	0.00
LTR/Copia	Copia-97_Mad-I	No_ref_available	1	1	0	159	0.00
LTR/Copia	Copia-9_GR-I	No_ref_available	11	6	0	17290	0.02
LTR/Copia	Copia-9_RC-I	No_ref_available	1	1	0	163	0.00
LTR/Copia	Copia1-VV_I-int	No_ref_available	2	1	0	1292	0.00
LTR/Copia	Copia15-VV_I-int	No_ref_available	20	17	0	25808	0.03
LTR/Copia	Copia25-PTR_I-int	No_ref_available	1	1	0	24	0.00
LTR/Copia	Copia27-VV_I-int	No_ref_available	4	2	0	4171	0.00
LTR/Copia	Copia4-VV_I-int	No_ref_available	2	1	0	358	0.00
LTR/Copia	SHACOP17_I_MT-int	No_ref_available	2	1	0	572	0.00
LTR/Copia	SHACOP18_I_MT-int	No_ref_available	1	1	0	174	0.00
LTR/Copia	SHACOP4_I_MT-int	No_ref_available	3	1	0	435	0.00
LTR/Copia	TST1_I-int	No_ref_available	53	23	0	87758	0.09
###LTR/Copia	All_elements	NA	4297	2516	720	4313389	4.5364

LTR/Gypsy	1756CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2093CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2980CL0077	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	3234CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3508CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3511CL0073	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	3524CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4103CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5134CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5292CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5452CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6515CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6968CL0034	No_ref_available	2	2	0	175	0.00
LTR/Gypsy	7130CL0044	No_ref_available	2	2	0	124	0.00
LTR/Gypsy	7695CL0034	No_ref_available	1	1	0	92	0.00
LTR/Gypsy	7739CL0044	No_ref_available	1	1	0	50	0.00
LTR/Gypsy	8113CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	815CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	ATGP5A_I-int	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	ATGP5I	No_ref_available	1	1	0	49	0.00
LTR/Gypsy	ATHILA7_I-int	No_ref_available	2	2	0	106	0.00
LTR/Gypsy	DEA1	No_ref_available	2	2	0	267	0.00
LTR/Gypsy	DEL_LH	No_ref_available	1	1	0	77	0.00
LTR/Gypsy	GYPSHAN4_I_MT-int	No_ref_available	1	1	0	72	0.00
LTR/Gypsy	GYPSOR1_I-int	No_ref_available	1	1	0	129	0.00
LTR/Gypsy	GYVIT1_I-int	No_ref_available	1	1	0	49	0.00
LTR/Gypsy	GmGYPSY11_I-int	No_ref_available	6	5	0	503	0.00
LTR/Gypsy	Gyp_I_MT-int	No_ref_available	3	3	0	261	0.00
LTR/Gypsy	Gypsy-10_GR-I	17079	136	77	6	163929	0.17
LTR/Gypsy	Gypsy-10_Mad-I	No_ref_available	3	2	0	74	0.00
LTR/Gypsy	Gypsy-117_SB-I	No_ref_available	1	1	0	47	0.00
LTR/Gypsy	Gypsy-11_ATr-I	No_ref_available	1	1	0	40	0.00
LTR/Gypsy	Gypsy-11_TC-I	No_ref_available	192	185	0	8539	0.01
LTR/Gypsy	Gypsy-120_GM-I	No_ref_available	7	7	0	551	0.00
LTR/Gypsy	Gypsy-12_GR-I	9642	76	61	11	57865	0.06
LTR/Gypsy	Gypsy-12_NN-I	No_ref_available	13	10	0	4399	0.00
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	24	24	0	1310	0.00
LTR/Gypsy	Gypsy-133_GM-I	No_ref_available	2	2	0	183	0.00
LTR/Gypsy	Gypsy-13_GR-I	No_ref_available	4	2	0	318	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	6	3	0	1579	0.00
LTR/Gypsy	Gypsy-14_GR-I	5767	21	14	0	31591	0.03
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	4	4	0	586	0.00
LTR/Gypsy	Gypsy-15_AIp-I	No_ref_available	1	1	0	109	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1216	881	308	2094089	2.20
LTR/Gypsy	Gypsy-15_Sit-I	No_ref_available	6	3	0	1293	0.00
LTR/Gypsy	Gypsy-16_GR-I	635	44	28	11	27715	0.03
LTR/Gypsy	Gypsy-16_SB-I	No_ref_available	1	1	0	73	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	14	7	0	12905	0.01
LTR/Gypsy	Gypsy-17_AIp-I	No_ref_available	1	1	0	577	0.00
LTR/Gypsy	Gypsy-17_GM-I	No_ref_available	1	1	0	57	0.00
LTR/Gypsy	Gypsy-17_GR-I	12742	446	259	93	581519	0.61
LTR/Gypsy	Gypsy-17_NN-I	No_ref_available	1	1	0	65	0.00
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	84	84	0	3051	0.00
LTR/Gypsy	Gypsy-184_ZM-I	No_ref_available	2	1	0	565	0.00
LTR/Gypsy	Gypsy-18_FV-I	No_ref_available	1	1	0	141	0.00
LTR/Gypsy	Gypsy-18_GR-I	10847	7494	4110	3481	5202599	5.47
LTR/Gypsy	Gypsy-18_PPe-I	No_ref_available	2	2	0	162	0.00
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	1	1	0	42	0.00
LTR/Gypsy	Gypsy-191_ZM-I	No_ref_available	1	1	0	202	0.00
LTR/Gypsy	Gypsy-196_ZM-I	No_ref_available	1	1	0	351	0.00
LTR/Gypsy	Gypsy-19_AIp-I	No_ref_available	1	1	0	278	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	2239	1661	1567	1260405	1.33
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	18	16	0	818	0.00
LTR/Gypsy	Gypsy-19_SB-I	No_ref_available	6	4	0	1003	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	5	5	0	298	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	67	61	49	22090	0.02
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	1	1	0	71	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	35	35	0	2880	0.00
LTR/Gypsy	Gypsy-20_GR-I	1496	52	33	17	57041	0.06
LTR/Gypsy	Gypsy-20_MN-I	No_ref_available	3	2	0	2612	0.00
LTR/Gypsy	Gypsy-21_AIp-I	No_ref_available	3	1	0	1206	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	94	75	7	36702	0.04
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	25	24	0	10267	0.01
LTR/Gypsy	Gypsy-21_ST-I	No_ref_available	1	1	0	63	0.00
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	13	9	0	20148	0.02
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	4	2	0	947	0.00
LTR/Gypsy	Gypsy-23_ATr-I	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Gypsy-23_GR-I	7984	285	211	170	85978	0.09
LTR/Gypsy	Gypsy-23_RC-I	No_ref_available	2	2	0	659	0.00
LTR/Gypsy	Gypsy-23_VV-I	No_ref_available	4	3	0	1651	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	7	7	0	680	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	2	1	0	817	0.00
LTR/Gypsy	Gypsy-25_BD-I	No_ref_available	1	1	0	57	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	370	151	82	312976	0.33
LTR/Gypsy	Gypsy-25_ST-I	No_ref_available	1	1	0	586	0.00
LTR/Gypsy	Gypsy-26_GR-I	10891	106	69	6	126932	0.13
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	3	3	0	238	0.00
LTR/Gypsy	Gypsy-26_VV-I	No_ref_available	1	1	0	175	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	85	58	1	95846	0.10
LTR/Gypsy	Gypsy-27_PTr-I	No_ref_available	2	1	0	2355	0.00
LTR/Gypsy	Gypsy-28_GR-I	9884	769	463	163	400741	0.42
LTR/Gypsy	Gypsy-29_GR-I	10773	1259	763	216	608638	0.64
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	27	12	0	33535	0.04
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	4	4	0	1401	0.00
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	8	8	0	294	0.00
LTR/Gypsy	Gypsy-2_NS-I	No_ref_available	8	7	0	703	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	5	4	0	2062	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	1320	848	111	869928	0.91
LTR/Gypsy	Gypsy-30_NS-I	No_ref_available	1	1	0	203	0.00
LTR/Gypsy	Gypsy-31_GR-I	6808	98	73	1	78255	0.08
LTR/Gypsy	Gypsy-32_GR-I	8211	11	7	1	7264	0.01
LTR/Gypsy	Gypsy-32_ST-I	No_ref_available	2	1	0	559	0.00
LTR/Gypsy	Gypsy-33_GR-I	10566	255	130	8	301500	0.32
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	1	1	0	4256	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	772	457	2	413780	0.44
LTR/Gypsy	Gypsy-34_Mad-I	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	Gypsy-35_GR-I	10791	2165	861	331	2286510	2.40
LTR/Gypsy	Gypsy-36C_ATr-I	No_ref_available	1	1	0	323	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	105	80	60	79168	0.08
LTR/Gypsy	Gypsy-37_GR-I	5856	135	96	78	61434	0.06
LTR/Gypsy	Gypsy-38_GR-I	5488	11	9	6	6108	0.01
LTR/Gypsy	Gypsy-39_GR-I	627	92	43	20	59802	0.06
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	2	2	0	162	0.00
LTR/Gypsy	Gypsy-3_JC-I	No_ref_available	2	2	0	120	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	19	16	0	7516	0.01
LTR/Gypsy	Gypsy-3_PX-I	No_ref_available	1	1	0	56	0.00
LTR/Gypsy	Gypsy-41_GR-I	13112	49	34	0	56025	0.06
LTR/Gypsy	Gypsy-41_STu-I	No_ref_available	1	1	0	38	0.00
LTR/Gypsy	Gypsy-42_GR-I	3574	84	53	35	56414	0.06
LTR/Gypsy	Gypsy-43_GR-I	9907	2051	1492	993	1129646	1.19
