Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Copia	Copia-32_GR-I	5011	14	9	0	29672	0.03
LTR/Copia	Copia-33_GM-I	No_ref_available	3	2	0	625	0.00
LTR/Copia	Copia-33_GR-I	569	21	10	3	19359	0.02
LTR/Copia	Copia-34_GR-I	No_ref_available	9	6	0	18030	0.02
LTR/Copia	Copia-34_NN-I	No_ref_available	4	2	0	1366	0.00
LTR/Copia	Copia-34_RC-I	No_ref_available	3	3	0	126	0.00
LTR/Copia	Copia-35_GR-I	5362	15	11	0	25727	0.03
LTR/Copia	Copia-35_NN-I	No_ref_available	1	1	0	256	0.00
LTR/Copia	Copia-36_GR-I	No_ref_available	11	7	0	13117	0.01
LTR/Copia	Copia-36_MN-I	No_ref_available	3	2	0	2539	0.00
LTR/Copia	Copia-37_GR-I	4782	14	10	0	29400	0.03
LTR/Copia	Copia-37_JC-I	No_ref_available	1	1	0	399	0.00
LTR/Copia	Copia-37_VV-I	No_ref_available	5	4	0	4663	0.01
LTR/Copia	Copia-38_GR-I	No_ref_available	1	1	0	193	0.00
LTR/Copia	Copia-38_JC-I	No_ref_available	2	2	0	1948	0.00
LTR/Copia	Copia-38_MN-I	No_ref_available	5	3	0	2257	0.00
LTR/Copia	Copia-38_VV-I	No_ref_available	2	1	0	3831	0.00
LTR/Copia	Copia-39_FV-I	No_ref_available	1	1	0	197	0.00
LTR/Copia	Copia-39_GR-I	No_ref_available	20	11	0	14242	0.02
LTR/Copia	Copia-39_MN-I	No_ref_available	13	5	0	15833	0.02
LTR/Copia	Copia-39_PX-I	No_ref_available	2	1	0	3469	0.00
LTR/Copia	Copia-3_GR-I	No_ref_available	2	2	0	762	0.00
LTR/Copia	Copia-3_RC-I	No_ref_available	2	2	0	390	0.00
LTR/Copia	Copia-3_SL-I	No_ref_available	2	2	0	156	0.00
LTR/Copia	Copia-40_GR-I	No_ref_available	12	5	0	7007	0.01
LTR/Copia	Copia-40_MN-I	No_ref_available	1	1	0	308	0.00
LTR/Copia	Copia-41_GR-I	4991	28	21	0	54272	0.06
LTR/Copia	Copia-41_RC-I	No_ref_available	4	2	0	4637	0.01
LTR/Copia	Copia-41_ST-I	No_ref_available	1	1	0	49	0.00
LTR/Copia	Copia-42_GR-I	No_ref_available	7	7	0	24037	0.03
LTR/Copia	Copia-42_VV-I	No_ref_available	8	3	0	4328	0.00
LTR/Copia	Copia-43_GR-I	No_ref_available	2	1	0	323	0.00
LTR/Copia	Copia-44_GR-I	No_ref_available	11	5	0	11147	0.01
LTR/Copia	Copia-44_VV-I	No_ref_available	2	1	0	228	0.00
LTR/Copia	Copia-45_GR-I	5324	61	26	0	76777	0.08
LTR/Copia	Copia-46_GR-I	No_ref_available	11	10	0	39399	0.04
LTR/Copia	Copia-46_RC-I	No_ref_available	14	7	0	6537	0.01
LTR/Copia	Copia-46_VV-I	No_ref_available	1	1	0	163	0.00
LTR/Copia	Copia-47_GR-I	5076	219	109	0	138776	0.15
LTR/Copia	Copia-47_MN-I	No_ref_available	9	5	0	8710	0.01
LTR/Copia	Copia-4_GR-I	No_ref_available	1	1	0	291	0.00
LTR/Copia	Copia-52_GR-I	No_ref_available	3	3	0	1326	0.00
LTR/Copia	Copia-52_MN-I	No_ref_available	2	1	0	1261	0.00
LTR/Copia	Copia-52_VV-I	No_ref_available	1	1	0	179	0.00
LTR/Copia	Copia-53_GR-I	1899	790	545	376	542104	0.59
LTR/Copia	Copia-53_JC-I	No_ref_available	4	1	0	790	0.00
LTR/Copia	Copia-54_GR-I	2390	433	317	242	451911	0.49
LTR/Copia	Copia-54_VV-I	No_ref_available	1	1	0	127	0.00
LTR/Copia	Copia-55_GR-I	4774	16	14	0	14688	0.02
LTR/Copia	Copia-56_GR-I	No_ref_available	214	93	0	153138	0.17
LTR/Copia	Copia-56_VV-I	No_ref_available	1	1	0	288	0.00
LTR/Copia	Copia-57_GR-I	6052	14	10	0	19530	0.02
LTR/Copia	Copia-58_GR-I	4811	10	7	0	21453	0.02
LTR/Copia	Copia-58_NS-I	No_ref_available	5	4	0	3754	0.00
LTR/Copia	Copia-59_NS-I	No_ref_available	2	1	0	554	0.00
LTR/Copia	Copia-59_ZM-I	No_ref_available	3	1	0	473	0.00
LTR/Copia	Copia-5_AIp-I	No_ref_available	2	2	0	734	0.00
LTR/Copia	Copia-5_ATr-I	No_ref_available	2	2	0	183	0.00
LTR/Copia	Copia-5_CP-I	No_ref_available	5	2	0	1801	0.00
LTR/Copia	Copia-60_GM-I	No_ref_available	4	2	0	2268	0.00
LTR/Copia	Copia-61_BD-I	No_ref_available	3	3	0	710	0.00
LTR/Copia	Copia-61_Mad-I	No_ref_available	1	1	0	60	0.00
LTR/Copia	Copia-61_VV-I	No_ref_available	1	1	0	4042	0.00
LTR/Copia	Copia-63_ST-I	No_ref_available	1	1	0	66	0.00
LTR/Copia	Copia-66_NS-I	No_ref_available	16	7	0	11817	0.01
LTR/Copia	Copia-66_PT-I	No_ref_available	3	2	0	1035	0.00
LTR/Copia	Copia-67_GM-I	No_ref_available	1	1	0	361	0.00
LTR/Copia	Copia-68_MN-I	No_ref_available	1	1	0	4315	0.00
LTR/Copia	Copia-68_VV-I	No_ref_available	1	1	0	1071	0.00
LTR/Copia	Copia-6_GR-I	No_ref_available	7	5	0	13690	0.01
LTR/Copia	Copia-6_MN-I	No_ref_available	1	1	0	118	0.00
LTR/Copia	Copia-70_NS-I	No_ref_available	63	34	0	21397	0.02
LTR/Copia	Copia-70_ST-I	No_ref_available	1	1	0	167	0.00
LTR/Copia	Copia-71_GM-I	No_ref_available	2	1	0	2609	0.00
LTR/Copia	Copia-71_MN-I	No_ref_available	21	12	0	7444	0.01
LTR/Copia	Copia-71_VV-I	No_ref_available	8	5	0	6248	0.01
LTR/Copia	Copia-72_MN-I	No_ref_available	9	5	0	7582	0.01
LTR/Copia	Copia-74_GM-I	No_ref_available	9	2	0	4285	0.00
LTR/Copia	Copia-77_ST-I	No_ref_available	2	1	0	3741	0.00
LTR/Copia	Copia-78_MN-I	No_ref_available	2	2	0	721	0.00
LTR/Copia	Copia-78_VV-I	No_ref_available	1	1	0	133	0.00
LTR/Copia	Copia-79_GM-I	No_ref_available	1	1	0	3291	0.00
LTR/Copia	Copia-79_VV-I	No_ref_available	8	4	0	3913	0.00
LTR/Copia	Copia-7_GR-I	No_ref_available	4	1	0	1950	0.00
LTR/Copia	Copia-82_MN-I	No_ref_available	1	1	0	67	0.00
LTR/Copia	Copia-83_GM-I	No_ref_available	2	1	0	315	0.00
LTR/Copia	Copia-85_ST-I	No_ref_available	8	6	0	2415	0.00
LTR/Copia	Copia-85_VV-I	No_ref_available	3	2	0	1050	0.00
LTR/Copia	Copia-86_ST-I	No_ref_available	13	9	0	16871	0.02
LTR/Copia	Copia-87_ST-I	No_ref_available	1	1	0	4063	0.00
LTR/Copia	Copia-89_ST-I	No_ref_available	2	1	0	571	0.00
LTR/Copia	Copia-89_VV-I	No_ref_available	3	3	0	212	0.00
LTR/Copia	Copia-8_CP-I	No_ref_available	3	2	0	915	0.00
LTR/Copia	Copia-93_ST-I	No_ref_available	5	3	0	6099	0.01
LTR/Copia	Copia-94_GM-I	No_ref_available	2	1	0	864	0.00
LTR/Copia	Copia-94_VV-I	No_ref_available	3	2	0	3453	0.00
LTR/Copia	Copia-9_GR-I	No_ref_available	13	8	0	19259	0.02
LTR/Copia	Copia-9_MN-I	No_ref_available	1	1	0	232	0.00
LTR/Copia	Copia11-VV_I-int	No_ref_available	1	1	0	146	0.00
LTR/Copia	Copia15-VV_I-int	No_ref_available	3	3	0	9789	0.01
LTR/Copia	Copia16-VV_I-int	No_ref_available	1	1	0	354	0.00
LTR/Copia	Copia18A-VV_I-int	No_ref_available	2	1	0	614	0.00
LTR/Copia	Copia2-VV_I-int	No_ref_available	2	2	0	525	0.00
LTR/Copia	Copia20-PTR_I-int	No_ref_available	1	1	0	1519	0.00
LTR/Copia	Copia27-VV_I-int	No_ref_available	6	4	0	8453	0.01
LTR/Copia	Copia3-VV_I-int	No_ref_available	1	1	0	145	0.00
LTR/Copia	Copia39-PTR_I-int	No_ref_available	5	3	0	2289	0.00
LTR/Copia	Copia4-PTR_I-int	No_ref_available	1	1	0	139	0.00
LTR/Copia	Copia5-PTR_I-int	No_ref_available	3	1	0	934	0.00
LTR/Copia	SHACOP8_I_MT-int	No_ref_available	3	3	0	3991	0.00
LTR/Copia	TST1_I-int	No_ref_available	32	16	0	52534	0.06
###LTR/Copia	All_elements	NA	3462	2113	766	3365641	3.6863

LTR/Gypsy	1046CL0166	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1251CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	14620CL0002	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1697CL0140	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	1756CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1846CL0140	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	21066CL0002	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2354CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2367CL0041	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	2454CL0012	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2703CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2722CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2735CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2799CL0041	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	3371CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	378CL0142	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	400CL0166	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	406CL0041	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	4831CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5946CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	656CL0142	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6721CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6968CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	70CL0166	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	7192CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	719CL0142	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7262CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	7483CL0034	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	7714CL0034	No_ref_available	2	2	0	186	0.00
LTR/Gypsy	7959CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7973CL0041	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	8119CL0034	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	8253CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8340CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8436CL0034	No_ref_available	1	1	0	8	0.00
LTR/Gypsy	8704CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	ATGP5A_I-int	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	DEL_LH	No_ref_available	2	2	0	113	0.00
LTR/Gypsy	GYPSOR1_I-int	No_ref_available	1	1	0	58	0.00
LTR/Gypsy	GYPSY-I_MT	No_ref_available	2	2	0	110	0.00
LTR/Gypsy	GYPSY3-I_MT	No_ref_available	2	2	0	152	0.00
LTR/Gypsy	GmGYPSY11_I-int	No_ref_available	8	7	0	732	0.00
LTR/Gypsy	Gyp_I_MT-int	No_ref_available	3	3	0	260	0.00
LTR/Gypsy	Gypsy-10_GR-I	2499	132	73	20	103519	0.11
LTR/Gypsy	Gypsy-118_GM-I	No_ref_available	1	1	0	47	0.00
LTR/Gypsy	Gypsy-11_SL-I	No_ref_available	1	1	0	33	0.00
LTR/Gypsy	Gypsy-11_TC-I	No_ref_available	201	193	0	8208	0.01
LTR/Gypsy	Gypsy-120_GM-I	No_ref_available	5	5	0	367	0.00
LTR/Gypsy	Gypsy-120_OS-I	No_ref_available	4	4	0	401	0.00
LTR/Gypsy	Gypsy-12_GR-I	9642	27	21	5	22980	0.03
LTR/Gypsy	Gypsy-12_NN-I	No_ref_available	10	8	0	2395	0.00
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	10	10	0	563	0.00
LTR/Gypsy	Gypsy-137_GM-I	No_ref_available	1	1	0	83	0.00
LTR/Gypsy	Gypsy-13_GR-I	No_ref_available	2	2	0	216	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	23	7	0	15243	0.02
LTR/Gypsy	Gypsy-14_GR-I	5767	14	11	0	28822	0.03
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	4	4	0	466	0.00
LTR/Gypsy	Gypsy-14_ST-I	No_ref_available	2	1	0	631	0.00
LTR/Gypsy	Gypsy-15_AIp-I	No_ref_available	9	6	0	1434	0.00
LTR/Gypsy	Gypsy-15_FV-I	No_ref_available	2	1	0	499	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1479	1074	415	2564303	2.81
LTR/Gypsy	Gypsy-16_GR-I	3598	44	32	9	37862	0.04
LTR/Gypsy	Gypsy-16_JC-I	No_ref_available	1	1	0	275	0.00
LTR/Gypsy	Gypsy-16_MN-I	No_ref_available	3	1	0	280	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	11	6	0	6268	0.01
LTR/Gypsy	Gypsy-17_GM-I	No_ref_available	1	1	0	208	0.00
LTR/Gypsy	Gypsy-17_GR-I	1831	392	208	78	575299	0.63
LTR/Gypsy	Gypsy-17_NN-I	No_ref_available	1	1	0	90	0.00
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	65	64	0	2526	0.00
LTR/Gypsy	Gypsy-18_FV-I	No_ref_available	1	1	0	267	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	8622	4659	3934	5661037	6.20
LTR/Gypsy	Gypsy-18_PPe-I	No_ref_available	3	2	0	208	0.00
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	3	2	0	77	0.00
LTR/Gypsy	Gypsy-190_ZM-I	No_ref_available	1	1	0	53	0.00
LTR/Gypsy	Gypsy-19_AIp-I	No_ref_available	2	2	0	192	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	2615	1883	1785	1486573	1.63
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	5	5	0	195	0.00
LTR/Gypsy	Gypsy-19_SB-I	No_ref_available	2	2	0	86	0.00
LTR/Gypsy	Gypsy-1B_NS-I	No_ref_available	2	1	0	524	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	2	2	0	111	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	82	56	38	58949	0.06
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	1	1	0	599	0.00
LTR/Gypsy	Gypsy-1_LU-I	No_ref_available	2	2	0	147	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	51	51	0	4177	0.00
LTR/Gypsy	Gypsy-20_FV-I	No_ref_available	1	1	0	65	0.00
LTR/Gypsy	Gypsy-20_GR-I	1496	57	33	21	45541	0.05
LTR/Gypsy	Gypsy-20_MN-I	No_ref_available	1	1	0	122	0.00
LTR/Gypsy	Gypsy-20_RC-I	No_ref_available	1	1	0	79	0.00
LTR/Gypsy	Gypsy-21_AIp-I	No_ref_available	1	1	0	129	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	69	61	0	14344	0.02
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	28	25	0	9446	0.01
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	19	15	0	36544	0.04
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	1	1	0	268	0.00
LTR/Gypsy	Gypsy-23_GR-I	1443	404	263	206	156363	0.17
LTR/Gypsy	Gypsy-23_RC-I	No_ref_available	2	2	0	125	0.00
LTR/Gypsy	Gypsy-23_VV-I	No_ref_available	4	4	0	2270	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	10	10	0	680	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	1	1	0	195	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	479	190	124	340480	0.37
LTR/Gypsy	Gypsy-25_PTr-I	No_ref_available	1	1	0	764	0.00
LTR/Gypsy	Gypsy-26_GR-I	10891	89	58	2	119495	0.13
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	14	12	0	1027	0.00
LTR/Gypsy	Gypsy-26_TC-I	No_ref_available	1	1	0	190	0.00
LTR/Gypsy	Gypsy-26_VV-I	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	130	82	0	142092	0.16
LTR/Gypsy	Gypsy-27_ST-I	No_ref_available	1	1	0	343	0.00
LTR/Gypsy	Gypsy-28_GR-I	9884	455	304	85	286014	0.31
LTR/Gypsy	Gypsy-29_GR-I	2938	1197	685	224	549191	0.60
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	5	5	0	219	0.00
LTR/Gypsy	Gypsy-29_SB-I	No_ref_available	2	1	0	307	0.00
LTR/Gypsy	Gypsy-29_ST-I	No_ref_available	8	3	0	7147	0.01
LTR/Gypsy	Gypsy-2_AIp-I	No_ref_available	3	3	0	309	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	26	8	0	25658	0.03
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	10	5	0	3261	0.00
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	11	11	0	416	0.00
LTR/Gypsy	Gypsy-2_NS-I	No_ref_available	2	2	0	747	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	1	1	0	206	0.00
LTR/Gypsy	Gypsy-30_GM-I	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	840	572	90	403084	0.44
LTR/Gypsy	Gypsy-30_Mad-I	No_ref_available	3	1	0	887	0.00
LTR/Gypsy	Gypsy-31_GR-I	6808	56	44	1	41135	0.05
LTR/Gypsy	Gypsy-32_GR-I	8211	5	3	0	2974	0.00
LTR/Gypsy	Gypsy-33_GR-I	10566	215	111	5	280880	0.31
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	4	3	0	1990	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	661	416	3	354693	0.39
LTR/Gypsy	Gypsy-35_ATr-I	No_ref_available	1	1	0	202	0.00
LTR/Gypsy	Gypsy-35_GR-I	10791	1966	826	259	2286770	2.50
LTR/Gypsy	Gypsy-36_GR-I	1540	103	77	58	74620	0.08
LTR/Gypsy	Gypsy-37_GR-I	5856	244	139	88	109680	0.12
LTR/Gypsy	Gypsy-37_PT-I	No_ref_available	1	1	0	1046	0.00
LTR/Gypsy	Gypsy-38_GR-LTR	1412	6	5	5	3058	0.00
LTR/Gypsy	Gypsy-39_GR-I	3158	78	42	18	48653	0.05
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	2	2	0	160	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	9	7	0	3578	0.00
LTR/Gypsy	Gypsy-3_NN-I	No_ref_available	3	2	0	1096	0.00
LTR/Gypsy	Gypsy-41_GR-I	13112	29	18	0	33403	0.04
LTR/Gypsy	Gypsy-42_GR-I	635	99	78	59	55010	0.06
LTR/Gypsy	Gypsy-43_GR-I	2315	1919	1473	950	1024022	1.12
LTR/Gypsy	Gypsy-44_GR-I	7879	288	152	8	118875	0.13
LTR/Gypsy	Gypsy-45_GR-I	9997	656	520	260	294741	0.32
LTR/Gypsy	Gypsy-45_Mad-I	No_ref_available	1	1	0	132	0.00
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	58	27	0	42774	0.05
LTR/Gypsy	Gypsy-47_GR-I	1928	124	80	28	94465	0.10
LTR/Gypsy	Gypsy-48_GR-I	2796	5432	2451	1632	5214242	5.71
LTR/Gypsy	Gypsy-49_GR-I	13182	1280	923	141	968052	1.06
LTR/Gypsy	Gypsy-49_Mad-I	No_ref_available	1	1	0	70	0.00
LTR/Gypsy	Gypsy-4_AIp-I	No_ref_available	3	3	0	493	0.00
LTR/Gypsy	Gypsy-4_GR-I	1316	232	95	37	319733	0.35
LTR/Gypsy	Gypsy-4_HV-I	No_ref_available	1	1	0	75	0.00
LTR/Gypsy	Gypsy-4_JC-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-4_PX-I	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	Gypsy-50_GR-I	10470	521	360	306	218002	0.24
