Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	24	24	0	1214	0.00
LTR/Gypsy	Gypsy-132_SBi-I	No_ref_available	1	1	0	111	0.00
LTR/Gypsy	Gypsy-133_GM-I	No_ref_available	3	1	0	648	0.00
LTR/Gypsy	Gypsy-137_GM-I	No_ref_available	2	2	0	112	0.00
LTR/Gypsy	Gypsy-13_Mad-I	No_ref_available	5	5	0	310	0.00
LTR/Gypsy	Gypsy-13_TA-I	No_ref_available	1	1	0	49	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	18	7	0	9362	0.01
LTR/Gypsy	Gypsy-14_GR-I	5767	29	22	1	41606	0.04
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	3	3	0	515	0.00
LTR/Gypsy	Gypsy-14_NN-I	No_ref_available	2	2	0	105	0.00
LTR/Gypsy	Gypsy-15_AIp-I	No_ref_available	4	4	0	793	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1766	1248	443	3122568	2.98
LTR/Gypsy	Gypsy-16_GR-I	3598	46	32	8	31255	0.03
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	47	18	0	38381	0.04
LTR/Gypsy	Gypsy-17_GM-I	No_ref_available	1	1	0	92	0.00
LTR/Gypsy	Gypsy-17_GR-I	1831	586	341	134	771407	0.74
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	84	84	0	3154	0.00
LTR/Gypsy	Gypsy-18_FV-I	No_ref_available	2	1	0	705	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	11030	5869	4903	7476989	7.15
LTR/Gypsy	Gypsy-18_MN-I	No_ref_available	2	1	0	702	0.00
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	4	4	0	163	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	3000	2226	2108	1788231	1.71
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	21	17	0	744	0.00
