Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Copia	Copia-19_PTri-I	No_ref_available	1	1	0	219	0.00
LTR/Copia	Copia-19_TC-I	No_ref_available	4	2	0	4046	0.01
LTR/Copia	Copia-1_GR-I	1489	194	92	67	206073	0.29
LTR/Copia	Copia-1_NN-I	No_ref_available	2	1	0	3768	0.01
LTR/Copia	Copia-20_GR-I	No_ref_available	1	1	0	39	0.00
LTR/Copia	Copia-20_NN-I	No_ref_available	1	1	0	50	0.00
LTR/Copia	Copia-20_RC-I	No_ref_available	1	1	0	104	0.00
LTR/Copia	Copia-20_TC-I	1617	2	2	1	2027	0.00
LTR/Copia	Copia-21_ST-I	No_ref_available	2	1	0	444	0.00
LTR/Copia	Copia-22_ECa-I	No_ref_available	2	2	0	4289	0.01
LTR/Copia	Copia-23_ECa-I	No_ref_available	5	3	0	10537	0.01
LTR/Copia	Copia-23_GR-I	6484	236	87	22	156246	0.22
LTR/Copia	Copia-24_ECa-I	No_ref_available	1	1	0	86	0.00
LTR/Copia	Copia-24_GR-I	9443	90	56	14	64317	0.09
LTR/Copia	Copia-24_PX-I	No_ref_available	1	1	0	134	0.00
LTR/Copia	Copia-25_GR-I	No_ref_available	2	2	0	5111	0.01
LTR/Copia	Copia-25_JC-I	No_ref_available	1	1	0	58	0.00
LTR/Copia	Copia-25_RC-I	No_ref_available	3	2	0	2162	0.00
LTR/Copia	Copia-27_ECa-I	No_ref_available	4	2	0	4961	0.01
LTR/Copia	Copia-27_GM-I	No_ref_available	1	1	0	326	0.00
LTR/Copia	Copia-27_GR-I	No_ref_available	11	6	0	14301	0.02
LTR/Copia	Copia-28_GR-I	No_ref_available	5	3	0	6289	0.01
LTR/Copia	Copia-29_AIp-I	No_ref_available	3	2	0	1437	0.00
LTR/Copia	Copia-29_GR-I	No_ref_available	1	1	0	333	0.00
LTR/Copia	Copia-29_MN-I	No_ref_available	6	4	0	4867	0.01
LTR/Copia	Copia-2_PTri-I	No_ref_available	1	1	0	171	0.00
LTR/Copia	Copia-2_SL-I	No_ref_available	1	1	0	240	0.00
LTR/Copia	Copia-30_GR-I	No_ref_available	5	3	0	9404	0.01
LTR/Copia	Copia-30_TC-I	No_ref_available	1	1	0	1831	0.00
LTR/Copia	Copia-31_GM-I	No_ref_available	1	1	0	80	0.00
LTR/Copia	Copia-31_JC-I	No_ref_available	2	2	0	584	0.00
LTR/Copia	Copia-31_RC-I	No_ref_available	3	3	0	285	0.00
LTR/Copia	Copia-32-I_VV	No_ref_available	1	1	0	115	0.00
LTR/Copia	Copia-32_ECa-I	No_ref_available	3	2	0	1502	0.00
LTR/Copia	Copia-32_GR-I	5011	8	6	0	19731	0.03
LTR/Copia	Copia-33_GR-I	5237	15	9	2	12273	0.02
LTR/Copia	Copia-34_GR-I	No_ref_available	12	9	0	26633	0.04
LTR/Copia	Copia-34_RC-I	No_ref_available	8	8	0	291	0.00
LTR/Copia	Copia-35_GR-I	5362	23	10	1	24527	0.03
LTR/Copia	Copia-36_GR-I	No_ref_available	5	4	0	6592	0.01
LTR/Copia	Copia-36_MN-I	No_ref_available	4	3	0	4404	0.01
LTR/Copia	Copia-37_GR-I	4782	17	10	0	29938	0.04
LTR/Copia	Copia-37_JC-I	No_ref_available	2	2	0	301	0.00
LTR/Copia	Copia-37_VV-I	No_ref_available	2	1	0	1151	0.00
LTR/Copia	Copia-38_JC-I	No_ref_available	5	4	0	4139	0.01
LTR/Copia	Copia-39_ECa-I	No_ref_available	1	1	0	97	0.00
LTR/Copia	Copia-39_GR-I	No_ref_available	16	9	0	13820	0.02
LTR/Copia	Copia-39_MN-I	No_ref_available	3	2	0	7989	0.01
LTR/Copia	Copia-39_RC-I	No_ref_available	1	1	0	103	0.00
LTR/Copia	Copia-3_SL-I	No_ref_available	2	2	0	158	0.00
LTR/Copia	Copia-40_GR-I	No_ref_available	1	1	0	68	0.00
LTR/Copia	Copia-41_ATr-I	No_ref_available	1	1	0	298	0.00
LTR/Copia	Copia-41_GR-I	4991	16	13	0	35013	0.05
LTR/Copia	Copia-41_RC-I	No_ref_available	2	2	0	198	0.00
LTR/Copia	Copia-42_ATr-I	No_ref_available	6	2	0	7452	0.01
LTR/Copia	Copia-42_GR-I	No_ref_available	5	4	0	4508	0.01
LTR/Copia	Copia-42_VV-I	No_ref_available	7	5	0	5557	0.01
LTR/Copia	Copia-43_GR-I	No_ref_available	1	1	0	482	0.00
LTR/Copia	Copia-45_GR-I	5324	71	27	0	78422	0.11
LTR/Copia	Copia-45_RC-I	No_ref_available	2	1	0	160	0.00
LTR/Copia	Copia-46_GR-I	No_ref_available	5	5	0	18148	0.03
LTR/Copia	Copia-46_MN-I	No_ref_available	2	1	0	767	0.00
LTR/Copia	Copia-46_RC-I	No_ref_available	7	3	0	1950	0.00
LTR/Copia	Copia-47_GR-I	5076	192	102	0	131520	0.19
LTR/Copia	Copia-47_MN-I	No_ref_available	6	4	0	3651	0.01
LTR/Copia	Copia-49_MN-I	No_ref_available	1	1	0	143	0.00
LTR/Copia	Copia-50_BD-I	No_ref_available	2	2	0	1569	0.00
LTR/Copia	Copia-50_RC-I	No_ref_available	2	1	0	2387	0.00
LTR/Copia	Copia-52_GR-I	No_ref_available	11	4	0	7296	0.01
LTR/Copia	Copia-52_ST-I	No_ref_available	1	1	0	305	0.00
LTR/Copia	Copia-52_VV-I	No_ref_available	2	2	0	4050	0.01
LTR/Copia	Copia-53_GR-I	9486	940	587	356	592812	0.84
LTR/Copia	Copia-54_GR-I	2390	328	235	143	344295	0.49
LTR/Copia	Copia-54_JC-I	No_ref_available	1	1	0	95	0.00
LTR/Copia	Copia-55_GR-I	4774	29	23	0	18817	0.03
LTR/Copia	Copia-56_GR-I	No_ref_available	158	78	0	124829	0.18
LTR/Copia	Copia-56_VV-I	No_ref_available	1	1	0	571	0.00
LTR/Copia	Copia-57B_NS-I	No_ref_available	1	1	0	1452	0.00
LTR/Copia	Copia-57_GR-I	6052	16	10	0	14583	0.02
LTR/Copia	Copia-58_GM-I	No_ref_available	2	1	0	1276	0.00
LTR/Copia	Copia-58_GR-I	4811	27	20	0	54487	0.08
LTR/Copia	Copia-58_MN-I	No_ref_available	4	1	0	3386	0.00
LTR/Copia	Copia-58_Mad-I	No_ref_available	1	1	0	293	0.00
LTR/Copia	Copia-58_NS-I	No_ref_available	1	1	0	105	0.00
LTR/Copia	Copia-58_VV-I	No_ref_available	1	1	0	603	0.00
LTR/Copia	Copia-59_GR-I	No_ref_available	2	2	0	288	0.00
LTR/Copia	Copia-59_ZM-I	No_ref_available	2	2	0	392	0.00
LTR/Copia	Copia-5_ATr-I	No_ref_available	3	3	0	364	0.00
LTR/Copia	Copia-5_CP-I	No_ref_available	4	3	0	436	0.00
LTR/Copia	Copia-5_ST-I	No_ref_available	2	1	0	610	0.00
LTR/Copia	Copia-60_GM-I	No_ref_available	1	1	0	221	0.00
LTR/Copia	Copia-61_Mad-I	No_ref_available	1	1	0	307	0.00
LTR/Copia	Copia-65_GM-I	No_ref_available	2	2	0	174	0.00
LTR/Copia	Copia-66_NS-I	No_ref_available	11	6	0	8339	0.01
LTR/Copia	Copia-66_ZM-I	No_ref_available	1	1	0	74	0.00
LTR/Copia	Copia-68_VV-I	No_ref_available	2	2	0	1250	0.00
LTR/Copia	Copia-6_AIp-I	No_ref_available	1	1	0	128	0.00
LTR/Copia	Copia-6_GR-I	No_ref_available	16	7	0	17054	0.02
LTR/Copia	Copia-70_NS-I	No_ref_available	42	19	0	15962	0.02
LTR/Copia	Copia-71_MN-I	No_ref_available	14	8	0	4567	0.01
LTR/Copia	Copia-71_VV-I	No_ref_available	1	1	0	561	0.00
LTR/Copia	Copia-73_GM-I	No_ref_available	2	1	0	3051	0.00
LTR/Copia	Copia-74_GM-I	No_ref_available	2	1	0	1540	0.00
LTR/Copia	Copia-74_VV-I	No_ref_available	3	3	0	2228	0.00
LTR/Copia	Copia-77_ST-I	No_ref_available	2	2	0	2529	0.00
LTR/Copia	Copia-79_GM-I	No_ref_available	6	2	0	4638	0.01
LTR/Copia	Copia-7_CP-I	No_ref_available	2	1	0	676	0.00
LTR/Copia	Copia-7_GR-I	No_ref_available	2	1	0	2501	0.00
LTR/Copia	Copia-82_MN-I	No_ref_available	3	2	0	1822	0.00
LTR/Copia	Copia-85_MN-I	No_ref_available	2	2	0	839	0.00
LTR/Copia	Copia-85_ST-I	No_ref_available	6	4	0	1206	0.00
LTR/Copia	Copia-86_ST-I	No_ref_available	6	3	0	5899	0.01
LTR/Copia	Copia-89_VV-I	No_ref_available	7	7	0	439	0.00
LTR/Copia	Copia-8_CP-I	No_ref_available	2	1	0	568	0.00
LTR/Copia	Copia-8_GR-I	No_ref_available	1	1	0	168	0.00
LTR/Copia	Copia-91_VV-I	No_ref_available	2	1	0	630	0.00
LTR/Copia	Copia-92_PTr-I	No_ref_available	2	2	0	695	0.00
LTR/Copia	Copia-92_ST-I	No_ref_available	1	1	0	159	0.00
LTR/Copia	Copia-92_VV-I	No_ref_available	5	2	0	2370	0.00
LTR/Copia	Copia-93_VV-I	No_ref_available	3	1	0	4024	0.01
LTR/Copia	Copia-94_VV-I	No_ref_available	1	1	0	1507	0.00
LTR/Copia	Copia-95_VV-I	No_ref_available	1	1	0	1344	0.00
LTR/Copia	Copia-9_ATr-I	No_ref_available	2	1	0	491	0.00
LTR/Copia	Copia-9_GR-I	No_ref_available	1	1	0	4248	0.01
LTR/Copia	Copia-9_PD-I	No_ref_available	1	1	0	1237	0.00
LTR/Copia	Copia1-VV_I-int	No_ref_available	3	3	0	360	0.00
LTR/Copia	Copia15-VV_I-int	No_ref_available	9	5	0	11890	0.02
LTR/Copia	Copia17-PTR_I-int	No_ref_available	1	1	0	247	0.00
LTR/Copia	Copia27-VV_I-int	No_ref_available	2	1	0	242	0.00
LTR/Copia	Copia3-PTR_I-int	No_ref_available	2	2	0	268	0.00
LTR/Copia	Copia46-PTR_I-int	No_ref_available	2	2	0	116	0.00
LTR/Copia	RN107_I-int	No_ref_available	1	1	0	179	0.00
LTR/Copia	TA1-2_I-int	No_ref_available	1	1	0	55	0.00
LTR/Copia	TST1_I-int	No_ref_available	18	9	0	25611	0.04
###LTR/Copia	All_elements	NA	3136	1899	630	2912588	4.1251

LTR/Gypsy	1060CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1236CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	125CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	127CL0127	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	13589CL0002	No_ref_available	4	4	0	296	0.00
LTR/Gypsy	1386CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	139CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1434CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1456CL0156	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	14620CL0002	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1492CL0156	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1506CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1567CL0077	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	16161CL0002	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	1639CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1677CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1836CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1890CL0111	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	19585CL0002	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2057CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	20964CL0002	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2097CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2120CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	213CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2195CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2203CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2221CL0092	No_ref_available	2	1	0	577	0.00
LTR/Gypsy	226CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2276CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2286CL0039	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2319CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	2330CL0039	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	2495CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	24CL0127	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	2507CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2583CL0055	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2587CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	25CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2735CL0080	No_ref_available	4	4	0	190	0.00
LTR/Gypsy	2751CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2799CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2901CL0080	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	2986CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3009CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3058CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3189CL0080	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3209CL0044	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	3253CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3297CL0092	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3353CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3371CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3409CL0080	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3422CL0055	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3450CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3508CL0034	No_ref_available	3	3	0	285	0.00
LTR/Gypsy	3664CL0039	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	3920CL0055	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4315CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	4555CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	465CL0002	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4711CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	47CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4831CL0034	No_ref_available	13	13	0	665	0.00
LTR/Gypsy	4837CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	4945CL0041	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	4968CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	5134CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	5311CL0034	No_ref_available	4	4	0	190	0.00
LTR/Gypsy	5317CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5324CL0028	No_ref_available	2	2	0	186	0.00
LTR/Gypsy	5456CL0028	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	546CL0156	No_ref_available	6	6	0	569	0.00
LTR/Gypsy	5601CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5627CL0044	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	5741CL0044	No_ref_available	3	3	0	190	0.00
LTR/Gypsy	5783CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5956CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	5988CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6143CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	615CL0111	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6263CL0034	No_ref_available	1	1	0	19	0.00
LTR/Gypsy	6306CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6424CL0041	No_ref_available	3	3	0	211	0.00
LTR/Gypsy	654CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6572CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	6573CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	672CL0127	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6928CL0044	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	6968CL0034	No_ref_available	8	7	0	665	0.00
LTR/Gypsy	7113CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7164CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	7184CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7251CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7532CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	7695CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7778CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7831CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7887CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7911CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	7949CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	8095CL0034	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	8113CL0034	No_ref_available	1	1	0	90	0.00
LTR/Gypsy	8270CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8314CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8322CL0041	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8409CL0034	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	8603CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	8918CL0034	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	9452CL0028	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	969CL0118	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	ATGP1I	No_ref_available	1	1	0	1193	0.00
LTR/Gypsy	ATGP5A_I-int	No_ref_available	2	2	0	135	0.00
LTR/Gypsy	DEA1	No_ref_available	1	1	0	56	0.00
LTR/Gypsy	GYPSY3-I_MT	No_ref_available	2	2	0	383	0.00
LTR/Gypsy	GmGYPSY11_I-int	No_ref_available	7	7	0	535	0.00
LTR/Gypsy	Gypsy-10_GR-I	2499	136	83	46	70133	0.10
LTR/Gypsy	Gypsy-10_Mad-I	No_ref_available	1	1	0	40	0.00
LTR/Gypsy	Gypsy-11_NN-I	No_ref_available	1	1	0	50	0.00
LTR/Gypsy	Gypsy-11_TC-I	No_ref_available	116	113	0	4924	0.01
LTR/Gypsy	Gypsy-120_GM-I	No_ref_available	4	4	0	232	0.00
LTR/Gypsy	Gypsy-120_OS-I	No_ref_available	1	1	0	140	0.00
LTR/Gypsy	Gypsy-128_GM-I	No_ref_available	1	1	0	41	0.00
LTR/Gypsy	Gypsy-12_GR-I	1423	25	21	5	26211	0.04
LTR/Gypsy	Gypsy-12_NN-I	No_ref_available	14	8	0	3597	0.01
LTR/Gypsy	Gypsy-12_SB-I	No_ref_available	1	1	0	167	0.00
LTR/Gypsy	Gypsy-12_TA-I	No_ref_available	1	1	0	109	0.00
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	17	17	0	880	0.00
LTR/Gypsy	Gypsy-136_SBi-I	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	Gypsy-137_GM-I	No_ref_available	1	1	0	55	0.00
LTR/Gypsy	Gypsy-13_GR-I	No_ref_available	3	2	0	1990	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	10	3	0	7633	0.01
LTR/Gypsy	Gypsy-14_GR-I	5767	25	18	0	35700	0.05
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	4	4	0	662	0.00
LTR/Gypsy	Gypsy-14_NN-I	No_ref_available	7	6	0	599	0.00
LTR/Gypsy	Gypsy-151_OS-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-15_AIp-I	No_ref_available	1	1	0	35	0.00
LTR/Gypsy	Gypsy-15_FV-I	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1002	729	257	1781197	2.52
LTR/Gypsy	Gypsy-169_ZM-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy-16_GR-I	3598	44	29	9	37302	0.05
LTR/Gypsy	Gypsy-16_JC-I	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	Gypsy-16_MN-I	No_ref_available	2	1	0	585	0.00
LTR/Gypsy	Gypsy-16_RC-I	No_ref_available	2	1	0	256	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	16	6	0	11816	0.02
LTR/Gypsy	Gypsy-170_ZM-I	No_ref_available	1	1	0	46	0.00
LTR/Gypsy	Gypsy-17_GR-I	1831	300	146	47	422398	0.60
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	38	38	0	1535	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	5341	2854	2417	3588651	5.08
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	3	2	0	107	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	1490	1088	1018	851155	1.21
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	9	7	0	307	0.00
LTR/Gypsy	Gypsy-19_SB-I	No_ref_available	3	3	0	163	0.00
LTR/Gypsy	Gypsy-1B_NS-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy-1_AIp-I	No_ref_available	1	1	0	41	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	3	3	0	309	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	124	112	92	45458	0.06
LTR/Gypsy	Gypsy-1_LU-I	No_ref_available	1	1	0	22	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	45	45	0	3718	0.01
LTR/Gypsy	Gypsy-20_GR-I	9597	70	40	25	64043	0.09
LTR/Gypsy	Gypsy-21_AIp-I	No_ref_available	1	1	0	351	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	142	120	2	57499	0.08
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	21	16	0	7841	0.01
LTR/Gypsy	Gypsy-22_AIp-I	No_ref_available	3	3	0	549	0.00
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	37	26	0	54845	0.08
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	5	3	0	1464	0.00
LTR/Gypsy	Gypsy-23_GR-I	7984	656	447	352	197020	0.28
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	10	10	0	1258	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	1	1	0	308	0.00
LTR/Gypsy	Gypsy-24_RC-I	No_ref_available	3	3	0	320	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	405	152	110	298941	0.42
LTR/Gypsy	Gypsy-26_GR-I	10891	60	40	2	56309	0.08
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	15	14	0	1325	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	51	32	0	58368	0.08
