Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###18239	15.3	2.5	2.4	F09	2145693	2149101	3413	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	5281	279192	1	0.388

###32167/234	16.540	1.334	1.781	F09	3789225	3797116	6191	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	279678/279680	2	0.703
9838	15.2	2.6	2.0	F09	11069901	11071705	2059	+	EnSpm-1_GR	DNA/EnSpmCACTA	2356	4414	(4393)	282327	1
8323	16.1	0.4	1.8	F09	11074191	11075637	1427	+	EnSpm-1_GR	DNA/EnSpmCACTA	4418	5844	(2963)	282331	1
7391	13.8	0.3	0.1	F09	11075637	11076792	1159	+	EnSpm-1_GR	DNA/EnSpmCACTA	5795	6953	(1854)	282332	1
4966	16.1	0.6	0.3	F09	11076793	11077666	876	+	EnSpm-1_GR	DNA/EnSpmCACTA	7053	7928	(879)	282333	1
2536	18.4	5.1	5.5	F09	11080130	11080938	874	+	EnSpm-1_GR	DNA/EnSpmCACTA	7934	8807	(0)	282335	1

###479/21868	17.204	2.254	1.470	F09	15615003	15625635	4306	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	8554	(253)	284253/284259	2	0.489
479	17.4	0.0	0.0	F09	15615003	15615088	86	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	2986	(5821)	284253	1
21868	17.2	2.3	1.5	F09	15621449	15625635	4220	+	EnSpm-1_GR	DNA/EnSpmCACTA	4335	8554	(253)	284259	1

###408/9571	15.437	1.056	0.587	F09	16116649	16118611	1861	+	EnSpm-1_GR	DNA/EnSpmCACTA	996	4329	(4478)	284487/284488	2	0.211
408	17.5	1.9	1.9	F09	16116649	16116753	105	+	EnSpm-1_GR	DNA/EnSpmCACTA	996	1100	(7707)	284487	1
9571	15.3	1.0	0.5	F09	16117025	16118611	1756	+	EnSpm-1_GR	DNA/EnSpmCACTA	2574	4329	(4478)	284488	1

###23875/225	15.188	1.804	1.927	F09	16130008	16134482	4417	+	EnSpm-1_GR	DNA/EnSpmCACTA	4316	8807	(0)	284490/284491	2	0.502
23875	15.2	1.8	1.9	F09	16130008	16134322	4373	+	EnSpm-1_GR	DNA/EnSpmCACTA	4316	8688	(119)	284490	1
225	14.0	2.2	4.5	F09	16134438	16134482	44	+	EnSpm-1_GR	DNA/EnSpmCACTA	8764	8807	(0)	284491	1

###6265/272	17.114	0.999	0.439	F09	18311152	18316106	1166	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4955)	3852	1	285551/285552	2	0.132
6265	17.0	0.6	0.2	F09	18311152	18312244	1098	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4955)	3852	2755	285551	1
272	19.0	7.6	4.4	F09	18316041	18316106	68	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8739)	68	1	285552	1

###247	25.0	4.5	3.0	F09	18316117	18316182	67	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8739)	68	2	285552	1	0.008

###6024	18.0	4.9	1.9	F09	19549401	19550670	1289	C	EnSpm-1_GR	DNA/EnSpmCACTA	(401)	8406	7118	286033	1	0.146

###5947/8643/471/3221	22.789	1.656	1.480	F09	21485677	21499029	3935	+	EnSpm-1_GR	DNA/EnSpmCACTA	2906	6923	(1884)	286916/286918/286919/286925	4	0.447
5947	23.5	0.9	0.0	F09	21485677	21486947	1283	+	EnSpm-1_GR	DNA/EnSpmCACTA	2906	4188	(4619)	286916	1
8643	22.4	1.3	2.1	F09	21487642	21489591	1935	+	EnSpm-1_GR	DNA/EnSpmCACTA	3947	5881	(2926)	286918	1
471	21.7	0.0	0.0	F09	21489609	21489700	92	+	EnSpm-1_GR	DNA/EnSpmCACTA	5960	6051	(2756)	286919	1
3221	22.7	4.2	2.6	F09	21498176	21499029	867	+	EnSpm-1_GR	DNA/EnSpmCACTA	6057	6923	(1884)	286925	1

###1369/1313	19.165	0.439	0.000	F09	21486943	21487646	242	+	EnSpm-1_GR	DNA/EnSpmCACTA	3947	4188	(4619)	286917/286917	2	0.027
1369	19.8	0.0	0.0	F09	21486943	21487180	238	+	EnSpm-1_GR	DNA/EnSpmCACTA	3947	4184	(4623)	286917	1
1313	18.5	0.9	0.0	F09	21487420	21487646	229	+	EnSpm-1_GR	DNA/EnSpmCACTA	3960	4188	(4619)	286917	1

###1362	19.6	0.8	0.0	F09	21487178	21487417	242	+	EnSpm-1_GR	DNA/EnSpmCACTA	3947	4188	(4619)	286917	1	0.027

###32318	16.3	1.4	1.6	F09	38326189	38332287	6149	+	EnSpm-1_GR	DNA/EnSpmCACTA	2659	8807	(0)	294620	1	0.698

###32209	16.1	2.5	0.8	F09	38845258	38851208	6122	+	EnSpm-1_GR	DNA/EnSpmCACTA	2686	8807	(0)	294836	1	0.695

###245	3.1	3.1	0.0	F09	38851220	38851251	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	294837	1	0.004

###231	6.2	3.1	0.0	F09	38851305	38851336	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	294838	1	0.004

###236	3.2	3.2	0.0	F09	38851349	38851379	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8776	8807	(0)	294838	1	0.004

###272/252/4061/7012	15.895	1.462	1.332	F09	38965870	38973476	2278	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8688	(119)	294892/294892/294893/294896	4	0.259
272	25.0	3.1	0.0	F09	38965870	38965933	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	294892	1
252	21.8	7.6	2.9	F09	38965944	38966009	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	294892	1
4061	13.8	0.9	0.6	F09	38968666	38969351	688	+	EnSpm-1_GR	DNA/EnSpmCACTA	6481	7168	(1639)	294893	1
7012	17.0	1.0	2.7	F09	38971990	38973476	1525	+	EnSpm-1_GR	DNA/EnSpmCACTA	7164	8688	(119)	294896	1

###9538/14256/241/251	16.199	2.191	1.389	F09	39058232	39066110	4432	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	294932/294933/294934/294935	4	0.503
9538	17.1	3.9	2.1	F09	39058232	39060246	2049	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6759	294932	1
14256	15.1	0.6	0.7	F09	39060241	39062559	2317	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3769)	5038	2722	294933	1
241	24.2	4.7	3.1	F09	39065931	39065994	65	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	2	294934	1
251	22.2	4.6	3.0	F09	39066046	39066110	66	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	1	294935	1

###233	5.9	2.9	0.0	F09	40421363	40421396	35	+	EnSpm-1_GR	DNA/EnSpmCACTA	8773	8807	(0)	295536	1	0.004

###229	8.6	5.7	0.0	F09	40421402	40421436	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	295536	1	0.004

###229	8.6	5.7	0.0	F09	40421486	40421520	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	295537	1	0.004

###247	3.1	3.1	0.0	F09	40421526	40421557	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	295537	1	0.004

###34480/245	15.071	0.811	1.888	F09	40425338	40431539	6113	+	EnSpm-1_GR	DNA/EnSpmCACTA	2620	8807	(0)	295538/295539	2	0.694
34480	15.1	0.8	1.9	F09	40425338	40431384	6074	+	EnSpm-1_GR	DNA/EnSpmCACTA	2620	8693	(114)	295538	1
245	10.5	2.6	0.0	F09	40431502	40431539	39	+	EnSpm-1_GR	DNA/EnSpmCACTA	8769	8807	(0)	295539	1

###5652	16.1	5.6	0.1	F09	40827865	40829073	1277	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4240)	4567	3291	295685	1	0.145

###233	5.9	2.9	0.0	F09	42848953	42848986	35	+	EnSpm-1_GR	DNA/EnSpmCACTA	8773	8807	(0)	296675	1	0.004

###34430	15.0	1.4	1.8	F09	42852549	42858625	6141	+	EnSpm-1_GR	DNA/EnSpmCACTA	2552	8692	(115)	296676	1	0.697

###34102/278	14.998	1.600	1.204	F09	43659538	43667388	6087	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	1032	296970/296971	2	0.691
34102	15.0	1.6	1.2	F09	43659538	43665493	6025	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2669	296970	1
278	14.8	1.6	1.6	F09	43667327	43667388	62	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7714)	1093	1032	296971	1

###34523	14.8	2.2	1.9	F09	44106783	44112962	6189	+	EnSpm-1_GR	DNA/EnSpmCACTA	2505	8693	(114)	297120	1	0.703

###18326	15.3	3.8	0.9	F09	47925081	47931232	6327	C	EnSpm-1_GR	DNA/EnSpmCACTA	(173)	8634	2308	298506	1	0.718

###14306/1303/225	15.105	2.271	3.347	F09	48024408	48032015	3269	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2	298533/298534/298535	3	0.371
14306	15.3	1.8	3.1	F09	48024408	48027203	2836	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	5858	298533	1
1303	13.0	4.0	5.7	F09	48027195	48027568	368	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5934)	2873	2506	298534	1
225	19.3	14.0	0.0	F09	48031959	48032015	65	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	2	298535	1

###229	10.5	0.0	2.6	F09	48129253	48129291	38	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8770	298559	1	0.004

###8529/8015	14.647	0.100	0.150	F09	50342101	50344689	2392	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3309)	5498	3107	299062/299063	2	0.272
8529	13.2	0.2	0.2	F09	50342101	50343401	1301	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3309)	5498	4198	299062	1
8015	16.1	0.0	0.1	F09	50343394	50344689	1295	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4406)	4401	3107	299063	1

###3054	10.6	4.8	3.0	F09	50362452	50363037	696	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5696)	3111	2416	299065	1	0.079

###6226/12980	14.979	1.259	1.693	F09	51612166	51615863	3503	+	EnSpm-1_GR	DNA/EnSpmCACTA	5199	8701	(106)	299306/299307	2	0.398
6226	15.6	0.5	1.9	F09	51612166	51613239	1059	+	EnSpm-1_GR	DNA/EnSpmCACTA	5199	6257	(2550)	299306	1
12980	14.7	1.6	1.6	F09	51613475	51615863	2452	+	EnSpm-1_GR	DNA/EnSpmCACTA	6250	8701	(106)	299307	1

###241/15732/17951	15.091	0.747	0.555	F09	52918054	52926794	6148	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8688	(119)	299691/299692/299693	3	0.698
241	9.4	0.0	0.0	F09	52918054	52918085	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	32	(8775)	299691	1
15732	14.6	0.6	0.1	F09	52920974	52923472	2756	+	EnSpm-1_GR	DNA/EnSpmCACTA	2517	5272	(3535)	299692	1
17951	16.0	1.0	1.3	F09	52923474	52926794	3360	+	EnSpm-1_GR	DNA/EnSpmCACTA	5329	8688	(119)	299693	1

###264/14579	15.975	1.537	3.459	F09	53857755	53860884	2952	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	299964/299965	2	0.335
264	19.4	3.2	1.6	F09	53857755	53857817	64	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	64	(8743)	299964	1
14579	15.9	1.5	3.5	F09	53858014	53860884	2888	+	EnSpm-1_GR	DNA/EnSpmCACTA	5920	8807	(0)	299965	1

###33812	15.4	0.7	2.1	F09	54661744	54667780	6051	+	EnSpm-1_GR	DNA/EnSpmCACTA	2757	8807	(0)	300206	1	0.687

###32779	15.5	2.1	1.4	F09	55262977	55268906	6408	C	EnSpm-1_GR	DNA/EnSpmCACTA	(119)	8688	2281	300370	1	0.728

###250	15.8	17.5	0.0	F09	55271852	55271908	67	+	EnSpm-1_GR	DNA/EnSpmCACTA	5	71	(8736)	300371	1	0.008

###244	3.1	3.1	0.0	F09	58115567	58115598	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	301017	1	0.004

###230	3.2	6.5	0.0	F09	58115682	58115712	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	301017	1	0.004

###244	3.1	3.1	0.0	F09	58115796	58115827	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	301017	1	0.004

###23777/9473	16.020	2.136	1.009	F09	58121694	58130892	6742	+	EnSpm-1_GR	DNA/EnSpmCACTA	2066	8807	(0)	301019/301023	2	0.766
23777	14.8	1.3	0.8	F09	58121694	58125733	4470	+	EnSpm-1_GR	DNA/EnSpmCACTA	2066	6535	(2272)	301019	1
9473	18.3	3.7	1.4	F09	58128732	58130892	2277	+	EnSpm-1_GR	DNA/EnSpmCACTA	6531	8807	(0)	301023	1

###236	9.4	0.0	0.0	F09	58130991	58131022	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	301024	1	0.004

###31959/232	16.287	2.058	2.179	F09	59162073	59171692	6754	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7	301281/301282	2	0.767
31959	16.3	1.9	2.2	F09	59162073	59168250	6683	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2125	301281	1
232	15.0	18.3	0.0	F09	59171633	59171692	71	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	7	301282	1

###236	18.8	3.0	3.0	F09	59171706	59171771	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	301282	1	0.007

###240	8.8	2.9	0.0	F09	59174240	59174273	35	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	35	(8772)	301284	1	0.004

###803/15386	13.318	2.278	2.244	F09	59248664	59251833	3301	+	EnSpm-1_GR	DNA/EnSpmCACTA	2356	8698	(109)	301291/301292	2	0.375
803	11.7	9.2	6.2	F09	59248664	59248969	522	+	EnSpm-1_GR	DNA/EnSpmCACTA	2356	2877	(5930)	301291	1
15386	13.5	1.5	1.8	F09	59249110	59251833	2779	+	EnSpm-1_GR	DNA/EnSpmCACTA	5920	8698	(109)	301292	1

###243/34523	14.773	2.189	2.487	F09	60559821	60571314	6335	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	301564/301565	2	0.719
243	9.4	0.0	0.0	F09	60559821	60559852	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	32	(8775)	301564	1
34523	14.8	2.2	2.5	F09	60564979	60571314	6303	+	EnSpm-1_GR	DNA/EnSpmCACTA	2505	8807	(0)	301565	1

###263	8.1	0.0	0.0	F09	64750420	64750456	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	302220	1	0.004

###34668/360	15.165	1.104	2.092	F09	64750511	64757995	6160	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1027	302221/302222	2	0.699
34668	15.2	1.1	2.1	F09	64750511	64756654	6086	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2722	302221	1
360	12.3	1.4	1.4	F09	64757922	64757995	74	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7707)	1100	1027	302222	1

###238	13.3	2.2	0.0	F09	64760029	64760073	46	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8762	302223	1	0.005

###32985	16.4	1.9	1.2	F09	66102718	66108890	6664	+	EnSpm-1_GR	DNA/EnSpmCACTA	2144	8807	(0)	302418	1	0.757

###243	8.1	0.0	2.7	F09	66108944	66108981	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	302419	1	0.004

###238	22.0	2.1	3.4	F09	65739719	65739960	190	+	EnSpm-34_SBi	DNA/EnSpmCACTA	8820	9009	(3610)	302382	1	0.015

###850/669/428/755/899	18.468	1.606	3.458	F09	66352948	66354132	783	+	EnSpm-N3_NS	DNA/EnSpmCACTA	1455	3161	(3041)	302428/302429/302430/302431/302432	5	0.126
850	15.1	0.6	7.2	F09	66352948	66353125	167	+	EnSpm-N3_NS	DNA/EnSpmCACTA	1455	1621	(4581)	302428	1
669	20.9	0.7	1.3	F09	66353187	66353336	149	+	EnSpm-N3_NS	DNA/EnSpmCACTA	2151	2299	(3903)	302429	1
428	18.4	0.0	1.3	F09	66353423	66353499	76	+	EnSpm-N3_NS	DNA/EnSpmCACTA	2394	2469	(3733)	302430	1
755	21.6	0.0	0.0	F09	66353571	66353723	153	+	EnSpm-N3_NS	DNA/EnSpmCACTA	2599	2751	(3451)	302431	1
899	17.8	5.5	4.6	F09	66353897	66354132	238	+	EnSpm-N3_NS	DNA/EnSpmCACTA	2924	3161	(3041)	302432	1

###697/292/845/977	29.656	2.853	2.061	F09	66542467	66544999	1254	+	HARB-5_Mad	DNA/Harbinger	2544	4908	(572)	302451/302452/302453/302454	4	0.229
697	28.3	1.5	1.5	F09	66542467	66542728	262	+	HARB-5_Mad	DNA/Harbinger	2544	2805	(2675)	302451	1
292	29.8	1.0	0.0	F09	66542845	66542948	105	+	HARB-5_Mad	DNA/Harbinger	2906	3010	(2470)	302452	1
845	30.6	4.6	3.2	F09	66544030	66544619	598	+	HARB-5_Mad	DNA/Harbinger	3959	4556	(924)	302453	1
977	28.9	0.7	0.7	F09	66544711	66544999	289	+	HARB-5_Mad	DNA/Harbinger	4620	4908	(572)	302454	1

###515/515/864/479	29.429	0.729	0.553	F09	68911847	68912574	427	+	MtPH-A5-Ia	DNA/Harbinger	1491	2252	(3713)	302726/302726/302733/302734	4	0.072
515	31.4	0.9	0.9	F09	68911847	68911896	95	+	MtPH-A5-Ia	DNA/Harbinger	1491	1585	(4380)	302726	1
515	31.4	0.9	0.9	F09	68912008	68912069	128	+	MtPH-A5-Ia	DNA/Harbinger	1586	1713	(4252)	302726	1
864	27.4	0.4	0.0	F09	68912321	68912503	184	+	MtPH-A5-Ia	DNA/Harbinger	1869	2052	(3913)	302733	1
479	23.9	2.5	2.5	F09	68912555	68912574	20	+	MtPH-A5-Ia	DNA/Harbinger	2233	2252	(3713)	302734	1

###338	35.5	2.1	2.7	F09	724881	725213	331	C	L1-1_GR	DNA/L1	(4121)	1583	1253	278793	1	0.058

###233/4978	33.462	2.856	3.053	F09	727006	730957	3499	+	L1-1_GR	DNA/L1	575	4652	(1052)	278794/278795	2	0.613
233	24.5	0.0	0.0	F09	727006	727058	53	+	L1-1_GR	DNA/L1	575	627	(5077)	278794	1
4978	33.6	2.9	3.1	F09	727506	730957	3446	+	L1-1_GR	DNA/L1	1207	4652	(1052)	278795	1

###6712/9462	27.443	1.027	1.155	F09	7281811	7286574	4720	+	L1-1_GR	DNA/L1	5	5526	(178)	280711/280712	2	0.827
6712	28.7	1.3	1.1	F09	7281811	7283953	2147	+	L1-1_GR	DNA/L1	5	2151	(3553)	280711	1
9462	26.4	0.8	1.2	F09	7283991	7286574	2573	+	L1-1_GR	DNA/L1	2954	5526	(178)	280712	1

###288/901	35.571	4.352	2.392	F09	7770532	7772258	1228	+	L1-1_GR	DNA/L1	2202	3952	(1752)	280901/280902	2	0.215
288	31.2	2.3	1.5	F09	7770532	7770661	131	+	L1-1_GR	DNA/L1	2202	2332	(3372)	280901	1
901	36.1	4.6	2.5	F09	7771184	7772258	1097	+	L1-1_GR	DNA/L1	2856	3952	(1752)	280902	1

###2225/2750	32.588	2.689	3.101	F09	7866359	7869352	2880	+	L1-1_GR	DNA/L1	1191	4326	(1378)	280930/280931	2	0.505
2225	33.7	2.8	2.1	F09	7866359	7867641	1292	+	L1-1_GR	DNA/L1	1191	2482	(3222)	280930	1
2750	31.7	2.6	3.9	F09	7867745	7869352	1588	+	L1-1_GR	DNA/L1	2739	4326	(1378)	280931	1

###4438	33.4	2.7	3.3	F09	7871089	7874074	2970	+	L1-1_GR	DNA/L1	1357	4326	(1378)	280932	1	0.521

###4696	33.6	2.3	2.1	F09	10456478	10459178	2705	+	L1-1_GR	DNA/L1	1305	4009	(1695)	282075	1	0.474

###739/279	32.922	4.355	4.735	F09	10484260	10485394	813	+	L1-1_GR	DNA/L1	4017	5152	(552)	282085/282086	2	0.143
739	33.7	4.6	5.3	F09	10484260	10484988	724	+	L1-1_GR	DNA/L1	4017	4740	(964)	282085	1
279	26.4	2.3	0.0	F09	10485308	10485394	89	+	L1-1_GR	DNA/L1	5064	5152	(552)	282086	1

###2320/9907	31.028	1.803	1.752	F09	16226004	16231295	4893	+	L1-1_GR	DNA/L1	4	5323	(381)	284536/284537	2	0.858
2320	29.1	1.3	1.5	F09	16226004	16226794	789	+	L1-1_GR	DNA/L1	4	792	(4912)	284536	1
9907	31.4	1.9	1.8	F09	16227193	16231295	4104	+	L1-1_GR	DNA/L1	1220	5323	(381)	284537	1

###2918	35.0	4.2	2.2	F09	16261714	16263891	2222	+	L1-1_GR	DNA/L1	1221	3442	(2262)	284548	1	0.390

###10743/2663	30.542	1.834	1.015	F09	36682984	36688243	4881	C	L1-1_GR	DNA/L1	(399)	5305	1	294016/294016	2	0.856
10743	31.2	1.9	0.9	F09	36682984	36687029	4086	C	L1-1_GR	DNA/L1	(399)	5305	1220	294016	1
2663	27.2	1.5	1.6	F09	36687448	36688243	795	C	L1-1_GR	DNA/L1	(4909)	795	1	294016	1

###289	36.9	2.7	0.3	F09	42832678	42832976	306	+	L1-1_GR	DNA/L1	2727	3032	(2672)	296667	1	0.054

###271/3289/962/892	32.714	3.130	2.925	F09	43201133	43205014	3285	C	L1-1_GR	DNA/L1	(423)	5281	1306	296791/296791/296791/296791	4	0.576
271	33.2	1.5	1.5	F09	43201133	43201328	196	C	L1-1_GR	DNA/L1	(423)	5281	5086	296791	1
3289	33.6	3.4	3.1	F09	43201679	43203824	2152	C	L1-1_GR	DNA/L1	(972)	4732	2581	296791	1
962	30.5	3.6	3.6	F09	43204066	43204677	612	C	L1-1_GR	DNA/L1	(3365)	2339	1728	296791	1
892	29.6	1.2	1.2	F09	43204690	43205014	325	C	L1-1_GR	DNA/L1	(4074)	1630	1306	296791	1

###6138	32.0	3.6	3.3	F09	44162689	44166208	3529	+	L1-1_GR	DNA/L1	1221	4749	(955)	297135	1	0.619

###5180/945	32.653	3.207	3.370	F09	44973979	44978241	3822	C	L1-1_GR	DNA/L1	(1383)	4321	28	297376/297376	2	0.670
5180	32.3	3.3	3.5	F09	44973979	44977093	3110	C	L1-1_GR	DNA/L1	(1383)	4321	1212	297376	1
945	34.2	2.8	2.8	F09	44977530	44978241	712	C	L1-1_GR	DNA/L1	(4965)	739	28	297376	1

###1135/270/341	35.170	2.196	1.833	F09	45754984	45756619	1402	C	L1-1_GR	DNA/L1	(1811)	3893	2249	297694/297694/297694	3	0.246
1135	35.9	2.3	2.1	F09	45754984	45756106	1125	C	L1-1_GR	DNA/L1	(1811)	3893	2769	297694	1
270	33.9	0.0	0.8	F09	45756210	45756328	118	C	L1-1_GR	DNA/L1	(3043)	2661	2544	297694	1
341	30.5	3.2	0.6	F09	45756465	45756619	159	C	L1-1_GR	DNA/L1	(3297)	2407	2249	297694	1

###919/1689/896/631/2244	32.623	2.541	2.641	F09	45774218	45781605	3791	+	L1-1_GR	DNA/L1	9	4519	(1185)	297697/297698/297699/297700/297703	5	0.665
919	33.7	3.0	3.1	F09	45774218	45774949	731	+	L1-1_GR	DNA/L1	9	739	(4965)	297697	1
1689	31.0	1.7	1.7	F09	45775393	45776117	725	+	L1-1_GR	DNA/L1	1212	1936	(3768)	297698	1
896	32.3	2.6	2.4	F09	45776289	45776833	546	+	L1-1_GR	DNA/L1	2108	2653	(3051)	297699	1
