Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Copia	Copia-87_ALY-I	No_ref_available	3	1	0	537	0.00
LTR/Copia	Copia-87_GM-I	No_ref_available	1	1	0	787	0.00
LTR/Copia	Copia-89_VV-I	No_ref_available	1	1	0	79	0.00
LTR/Copia	Copia-92_VV-I	No_ref_available	13	4	0	5608	0.01
LTR/Copia	Copia-93_ST-I	No_ref_available	5	2	0	3593	0.00
LTR/Copia	Copia-94_VV-I	No_ref_available	9	4	0	5196	0.01
LTR/Copia	Copia-97_GM-I	No_ref_available	1	1	0	102	0.00
LTR/Copia	Copia-9_GR-I	No_ref_available	6	4	0	8929	0.01
LTR/Copia	Copia-9_Pru-I	No_ref_available	1	1	0	1492	0.00
LTR/Copia	Copia-9_RC-I	No_ref_available	1	1	0	188	0.00
LTR/Copia	Copia15-VV_I-int	No_ref_available	9	6	0	17607	0.02
LTR/Copia	Copia17-PTR_I-int	No_ref_available	1	1	0	280	0.00
LTR/Copia	Copia18-PTR_I-int	No_ref_available	1	1	0	1782	0.00
LTR/Copia	Copia2-VV_I-int	No_ref_available	1	1	0	69	0.00
LTR/Copia	Copia22-PTR_I-int	No_ref_available	1	1	0	172	0.00
LTR/Copia	Copia26-PTR_I-int	No_ref_available	2	1	0	618	0.00
LTR/Copia	Copia26-VV_I-int	No_ref_available	1	1	0	76	0.00
LTR/Copia	Copia28-PTR_I-int	No_ref_available	2	1	0	3884	0.01
LTR/Copia	Copia3-PTR_I-int	No_ref_available	2	1	0	4273	0.01
LTR/Copia	Copia3-VV_I-int	No_ref_available	4	3	0	2891	0.00
LTR/Copia	Copia39-PTR_I-int	No_ref_available	2	1	0	2800	0.00
LTR/Copia	Copia4-PTR_I-int	No_ref_available	1	1	0	67	0.00
LTR/Copia	Copia42-PTR_I-int	No_ref_available	1	1	0	77	0.00
LTR/Copia	Copia46-PTR_I-int	No_ref_available	5	5	0	347	0.00
LTR/Copia	Copia5-PTR_I-int	No_ref_available	6	2	0	3578	0.00
LTR/Copia	SHACOP21_I_MT-int	No_ref_available	2	1	0	3869	0.01
LTR/Copia	TOTO1_LP_I-int	No_ref_available	3	3	0	300	0.00
LTR/Copia	TST1_I-int	No_ref_available	28	13	0	41595	0.05
###LTR/Copia	All_elements	NA	3245	1943	689	3028530	3.9698

LTR/Gypsy	10448CL0028	No_ref_available	4	4	0	285	0.00
LTR/Gypsy	1170CL0077	No_ref_available	1	1	0	63	0.00
LTR/Gypsy	1339CL0077	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1423CL0092	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	15532CL0005	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	1847CL0092	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	2265CL0092	No_ref_available	2	2	0	188	0.00
LTR/Gypsy	3001CL0092	No_ref_available	2	2	0	190	0.00
LTR/Gypsy	3138CL0092	No_ref_available	2	1	0	577	0.00
LTR/Gypsy	3218CL0092	No_ref_available	2	1	0	577	0.00
LTR/Gypsy	4697CL0039	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	4846CL0041	No_ref_available	2	2	0	187	0.00
LTR/Gypsy	676CL0092	No_ref_available	2	2	0	187	0.00
LTR/Gypsy	7053CL0028	No_ref_available	4	4	0	380	0.00
LTR/Gypsy	8746CL0039	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	9452CL0028	No_ref_available	4	4	0	372	0.00
LTR/Gypsy	ATGP5A_I-int	No_ref_available	1	1	0	69	0.00
LTR/Gypsy	GYPSHAN4_I_MT-int	No_ref_available	1	1	0	75	0.00
LTR/Gypsy	GYPSY-I_MT	No_ref_available	3	3	0	325	0.00
LTR/Gypsy	GYPSY3-I_MT	No_ref_available	1	1	0	46	0.00
LTR/Gypsy	GmGYPSY11_I-int	No_ref_available	6	6	0	461	0.00
LTR/Gypsy	Gyp_I_MT-int	No_ref_available	1	1	0	32	0.00
LTR/Gypsy	Gypsy-10_Cia-I	No_ref_available	3	2	0	645	0.00
LTR/Gypsy	Gypsy-10_GR-I	2499	109	65	22	85023	0.11
LTR/Gypsy	Gypsy-11_NN-I	No_ref_available	5	3	0	3679	0.00
LTR/Gypsy	Gypsy-11_TC-I	No_ref_available	174	173	0	7603	0.01
LTR/Gypsy	Gypsy-120_GM-I	No_ref_available	4	4	0	162	0.00
LTR/Gypsy	Gypsy-128_GM-I	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	Gypsy-12_GR-I	1423	37	33	5	15305	0.02
LTR/Gypsy	Gypsy-12_NN-I	No_ref_available	22	15	0	5696	0.01
LTR/Gypsy	Gypsy-12_SB-I	No_ref_available	1	1	0	519	0.00
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	15	15	0	776	0.00
LTR/Gypsy	Gypsy-132_SBi-I	No_ref_available	1	1	0	107	0.00
LTR/Gypsy	Gypsy-133_GM-I	No_ref_available	2	2	0	272	0.00
LTR/Gypsy	Gypsy-13_ALY-I	No_ref_available	2	2	0	196	0.00
LTR/Gypsy	Gypsy-13_GR-I	No_ref_available	2	2	0	220	0.00
LTR/Gypsy	Gypsy-13_JC-I	No_ref_available	4	2	0	1642	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	6	3	0	4771	0.01
LTR/Gypsy	Gypsy-14_GR-I	5767	26	20	0	50587	0.07
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	2	2	0	109	0.00
LTR/Gypsy	Gypsy-15_AIp-I	No_ref_available	2	1	0	1498	0.00
LTR/Gypsy	Gypsy-15_GR-I	2914	1205	874	338	2034814	2.67
LTR/Gypsy	Gypsy-16_GR-I	635	28	21	5	31456	0.04
LTR/Gypsy	Gypsy-16_RC-I	No_ref_available	3	2	0	182	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	29	12	0	17707	0.02
LTR/Gypsy	Gypsy-17_GR-I	12742	372	192	62	457501	0.60
LTR/Gypsy	Gypsy-17_NN-I	No_ref_available	5	3	0	1871	0.00
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	62	62	0	2324	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	7005	3756	3145	4895526	6.42
LTR/Gypsy	Gypsy-18_PPe-I	No_ref_available	2	1	0	162	0.00
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	7	5	0	900	0.00
LTR/Gypsy	Gypsy-19_AIp-I	No_ref_available	3	1	0	392	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	1909	1422	1322	1155927	1.52
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	18	14	0	596	0.00
LTR/Gypsy	Gypsy-19_SB-I	No_ref_available	6	6	0	273	0.00
LTR/Gypsy	Gypsy-1B_NS-I	No_ref_available	1	1	0	164	0.00
LTR/Gypsy	Gypsy-1_AIp-I	No_ref_available	2	1	0	784	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	2	2	0	108	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	37	32	22	22213	0.03
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	1	1	0	105	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	54	54	0	4343	0.01
LTR/Gypsy	Gypsy-20_GR-I	9597	110	54	23	99508	0.13
LTR/Gypsy	Gypsy-20_MN-I	No_ref_available	4	2	0	1871	0.00
LTR/Gypsy	Gypsy-20_RC-I	No_ref_available	1	1	0	193	0.00
LTR/Gypsy	Gypsy-21_AIp-I	No_ref_available	4	2	0	1740	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	121	104	0	40699	0.05
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	30	23	0	12328	0.02
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	18	15	0	33007	0.04
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	2	2	0	293	0.00
LTR/Gypsy	Gypsy-23_ATr-I	No_ref_available	2	1	0	543	0.00
LTR/Gypsy	Gypsy-23_GR-I	1443	264	176	127	101384	0.13
LTR/Gypsy	Gypsy-23_RC-I	No_ref_available	2	2	0	414	0.00
LTR/Gypsy	Gypsy-23_VV-I	No_ref_available	2	2	0	585	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	17	17	0	1568	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	4	3	0	1467	0.00
LTR/Gypsy	Gypsy-24_ST-I	No_ref_available	1	1	0	291	0.00
LTR/Gypsy	Gypsy-25_BD-I	No_ref_available	1	1	0	54	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	202	86	44	205439	0.27
LTR/Gypsy	Gypsy-26_GR-I	10891	101	68	3	99046	0.13
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	18	17	0	1461	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	101	69	0	156800	0.21
LTR/Gypsy	Gypsy-27_Mad-I	No_ref_available	1	1	0	67	0.00
LTR/Gypsy	Gypsy-27_ST-I	No_ref_available	1	1	0	353	0.00
LTR/Gypsy	Gypsy-28_GR-I	9884	499	333	132	260635	0.34
LTR/Gypsy	Gypsy-29_GR-I	2938	842	518	146	411106	0.54
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	2	2	0	161	0.00
LTR/Gypsy	Gypsy-29_RC-I	No_ref_available	2	1	0	1473	0.00
LTR/Gypsy	Gypsy-2_AIp-I	No_ref_available	2	2	0	85	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	14	7	0	22297	0.03
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	13	7	0	10004	0.01
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	4	4	0	93	0.00
LTR/Gypsy	Gypsy-2_NS-I	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	4	4	0	1251	0.00
LTR/Gypsy	Gypsy-30_GR-I	1120	940	594	67	554632	0.73
LTR/Gypsy	Gypsy-31_GR-I	6808	69	43	1	40487	0.05
LTR/Gypsy	Gypsy-32_GR-I	8211	19	11	0	10585	0.01
LTR/Gypsy	Gypsy-33_GR-I	10566	76	46	3	105097	0.14
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	3	3	0	2999	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	702	431	1	400485	0.52
LTR/Gypsy	Gypsy-34_Mad-I	No_ref_available	1	1	0	44	0.00
LTR/Gypsy	Gypsy-35_GR-I	10791	2122	850	348	2083079	2.73
LTR/Gypsy	Gypsy-36C_ATr-I	No_ref_available	1	1	0	168	0.00
LTR/Gypsy	Gypsy-36_ATr-I	No_ref_available	1	1	0	173	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	92	71	51	69969	0.09
LTR/Gypsy	Gypsy-37_GR-I	5856	282	165	99	109576	0.14
LTR/Gypsy	Gypsy-38B_NS-I	No_ref_available	1	1	0	49	0.00
LTR/Gypsy	Gypsy-38_GR-LTR	1412	10	10	10	4284	0.01
LTR/Gypsy	Gypsy-39_GR-I	627	76	38	16	52716	0.07
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	3	3	0	222	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	4	2	0	1348	0.00
LTR/Gypsy	Gypsy-3_Mad-I	No_ref_available	1	1	0	804	0.00
LTR/Gypsy	Gypsy-41_GR-I	13112	69	40	0	88891	0.12
LTR/Gypsy	Gypsy-42_GR-I	635	68	56	46	41642	0.05
LTR/Gypsy	Gypsy-43_GR-I	9907	1980	1494	1059	1120515	1.47
LTR/Gypsy	Gypsy-44_ATr-I	No_ref_available	1	1	0	839	0.00
LTR/Gypsy	Gypsy-44_GR-I	7879	272	147	10	105269	0.14
LTR/Gypsy	Gypsy-45_GR-I	2367	702	558	301	331230	0.43
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	136	59	0	137134	0.18
LTR/Gypsy	Gypsy-46_Mad-I	No_ref_available	2	2	0	97	0.00
LTR/Gypsy	Gypsy-47_GR-I	1928	93	61	22	82100	0.11
LTR/Gypsy	Gypsy-48_GR-I	10397	5120	2189	1465	4983327	6.53
LTR/Gypsy	Gypsy-49_GR-I	1902	1060	787	112	769610	1.01
LTR/Gypsy	Gypsy-49_Mad-I	No_ref_available	1	1	0	64	0.00
LTR/Gypsy	Gypsy-4_AIp-I	No_ref_available	1	1	0	42	0.00
LTR/Gypsy	Gypsy-4_GR-I	1316	192	84	35	255989	0.34
LTR/Gypsy	Gypsy-4_JC-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-50_GR-I	10470	394	248	173	236452	0.31
LTR/Gypsy	Gypsy-51_GR-I	16494	503	159	2	1086746	1.42
LTR/Gypsy	Gypsy-52_GR-I	2914	6402	3278	2864	5519585	7.24
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	257	116	0	211628	0.28
LTR/Gypsy	Gypsy-54_GR-I	9725	1045	913	44	305830	0.40
LTR/Gypsy	Gypsy-55_GR-I	2661	1779	1044	916	925462	1.21
LTR/Gypsy	Gypsy-56_GR-I	2707	2679	1490	1439	900177	1.18
LTR/Gypsy	Gypsy-57_GR-I	17568	641	278	32	1100569	1.44
LTR/Gypsy	Gypsy-58_GR-I	1422	121	60	28	122342	0.16
LTR/Gypsy	Gypsy-59_GR-I	1245	1793	728	237	1611316	2.11
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	9	9	0	2428	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	538	370	199	306287	0.40
LTR/Gypsy	Gypsy-5_TC-I	No_ref_available	3	1	0	3322	0.00
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	1	1	0	1543	0.00
LTR/Gypsy	Gypsy-68_NS-I	No_ref_available	1	1	0	40	0.00
LTR/Gypsy	Gypsy-6_CP-I	No_ref_available	1	1	0	52	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	79	74	0	6138	0.01
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	3	3	0	43	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	15	11	0	2287	0.00
LTR/Gypsy	Gypsy-70_MN-I	No_ref_available	1	1	0	145	0.00
LTR/Gypsy	Gypsy-71_MN-I	No_ref_available	1	1	0	32	0.00
LTR/Gypsy	Gypsy-72_NS-I	No_ref_available	1	1	0	133	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	53	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	19	19	0	1682	0.00
LTR/Gypsy	Gypsy-78_PTr-I	No_ref_available	1	1	0	64	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	30	25	0	5072	0.01
LTR/Gypsy	Gypsy-7_GR-I	5738	3	3	0	4366	0.01
LTR/Gypsy	Gypsy-7_JC-I	No_ref_available	1	1	0	64	0.00
LTR/Gypsy	Gypsy-7_RC-I	No_ref_available	1	1	0	128	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	21	19	0	5100	0.01
LTR/Gypsy	Gypsy-8_GR-I	2561	173	103	97	24079	0.03
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	2	1	0	217	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	7	3	0	10294	0.01
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-8_ST-I	No_ref_available	1	1	0	54	0.00
LTR/Gypsy	Gypsy-93_ZM-I	No_ref_available	1	1	0	40	0.00
LTR/Gypsy	Gypsy-9_GR-I	2649	62	41	6	103422	0.14
LTR/Gypsy	Gypsy-9_JC-I	No_ref_available	3	3	0	280	0.00
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	4	2	0	320	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	17	10	0	5945	0.01
LTR/Gypsy	Gypsy13-PTR_I-int	No_ref_available	1	1	0	108	0.00
LTR/Gypsy	Gypsy6-VV_I-int	No_ref_available	1	1	0	51	0.00
