Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###1328/3578/2329	13.356	4.501	1.526	F01	1131549	1135530	1485	+	EnSpm-1_GR	DNA/EnSpmCACTA	2436	7022	(1785)	88/89/92	3	0.169
1919	13.7	0.3	0.7	F01	7270408	7270709	301	+	EnSpm-1_GR	DNA/EnSpmCACTA	4763	5063	(3744)	1121	1

###13112/17502	17.128	1.984	0.900	F01	7631598	7639242	5650	C	EnSpm-1_GR	DNA/EnSpmCACTA	(258)	8549	2900	1225/1225	2	0.642
13112	17.4	3.4	0.9	F01	7631598	7634145	2611	C	EnSpm-1_GR	DNA/EnSpmCACTA	(258)	8549	5939	1225	1
17502	16.9	0.8	0.9	F01	7636195	7639242	3044	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2864)	5943	2900	1225	1

###34754	15.1	1.7	1.9	F01	11414071	11420281	6189	+	EnSpm-1_GR	DNA/EnSpmCACTA	2505	8693	(114)	2162	1	0.703

###32433	16.3	1.7	0.7	F01	12204850	12210800	6122	+	EnSpm-1_GR	DNA/EnSpmCACTA	2686	8807	(0)	2379	1	0.695

###244	3.1	3.1	0.0	F01	12210853	12210884	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	2380	1	0.004

###229	10.8	0.0	2.7	F01	12211024	12211061	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	2380	1	0.004

###34001	14.7	1.6	1.3	F01	12558391	12564230	5853	+	EnSpm-1_GR	DNA/EnSpmCACTA	2461	8313	(494)	2464	1	0.665

###279	5.4	0.0	0.0	F01	13634929	13634965	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	2814	1	0.004

###33778/764	14.503	2.004	2.038	F01	13635061	13641376	6480	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2283	2815/2815	2	0.736
33778	14.7	1.9	1.8	F01	13635061	13640974	5901	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2907	2815	1
764	10.9	3.9	6.4	F01	13641054	13641376	579	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5946)	2861	2283	2815	1

###15823/17025	16.352	2.063	0.855	F01	13776144	13785375	6665	+	EnSpm-1_GR	DNA/EnSpmCACTA	2143	8807	(0)	2860/2864	2	0.757
15823	15.8	1.4	0.8	F01	13776144	13778882	3165	+	EnSpm-1_GR	DNA/EnSpmCACTA	2143	5307	(3500)	2860	1
17025	16.8	2.6	0.9	F01	13781998	13785375	3505	+	EnSpm-1_GR	DNA/EnSpmCACTA	5303	8807	(0)	2864	1

###229	12.1	0.0	0.0	F01	13785386	13785418	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	2865	1	0.004

###254	3.0	0.0	3.0	F01	13785430	13785463	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	2865	1	0.004

###243	8.1	0.0	2.7	F01	13785516	13785553	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	2866	1	0.004

###25609/4288/453	15.430	1.572	1.622	F01	13906531	13913549	5688	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	996	2903/2904/2905	3	0.646
25609	14.9	0.9	1.1	F01	13906531	13910979	4514	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	4180	2903	1
4288	17.1	3.5	4.2	F01	13910951	13911955	998	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5294)	3513	2516	2904	1
453	19.6	8.0	0.0	F01	13913387	13913549	176	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7636)	1171	996	2905	1

###259	2.9	5.7	0.0	F01	14206252	14206286	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	3006	1	0.004

###691	24.8	2.4	4.5	F01	14297415	14297663	244	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	8458	3031	1	0.028

###15076	15.6	1.8	1.5	F01	14348732	14351471	2749	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	5945	3055	1	0.312

###10920	15.6	0.1	1.4	F01	16074516	16076311	1773	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4135)	4672	2900	3708	1	0.201

###917	30.1	0.3	0.0	F01	19328432	19328727	297	+	EnSpm-1_GR	DNA/EnSpmCACTA	3369	3665	(5142)	4749	1	0.034

###1352/556/855/3499	27.934	2.248	1.419	F01	19348811	19363650	2085	+	EnSpm-1_GR	DNA/EnSpmCACTA	3656	5879	(2928)	4755/4757/4762/4764	4	0.237
1352	27.1	3.5	1.7	F01	19348811	19349216	413	+	EnSpm-1_GR	DNA/EnSpmCACTA	3656	4068	(4739)	4755	1
556	31.1	0.0	0.0	F01	19350109	19350275	167	+	EnSpm-1_GR	DNA/EnSpmCACTA	4128	4294	(4513)	4757	1
855	25.8	0.0	1.8	F01	19359774	19359998	221	+	EnSpm-1_GR	DNA/EnSpmCACTA	4375	4595	(4212)	4762	1
3499	27.9	3.1	2.6	F01	19362368	19363650	1289	+	EnSpm-1_GR	DNA/EnSpmCACTA	4591	5879	(2928)	4764	1

###2016	26.2	3.8	1.8	F01	19366702	19367355	667	+	EnSpm-1_GR	DNA/EnSpmCACTA	5970	6636	(2171)	4766	1	0.076

###12886	16.2	3.9	2.1	F01	21117314	21119889	2621	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6187	5474	1	0.298

###266	14.3	10.5	6.2	F01	21346344	21346500	135	+	EnSpm-1_GR	DNA/EnSpmCACTA	2722	2856	(5951)	5570	1	0.015

###34387	14.8	0.8	0.8	F01	23063007	23068883	6226	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2468	6193	1	0.707

###238/1911/7881	15.533	1.372	0.574	F01	23153219	23157179	1728	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	7787	(1020)	6222/6224/6225	3	0.196
238	20.6	9.2	2.9	F01	23153219	23153283	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	6222	1
1911	15.1	0.0	0.0	F01	23155530	23155834	305	+	EnSpm-1_GR	DNA/EnSpmCACTA	4301	4605	(4202)	6224	1
7881	14.5	0.9	0.7	F01	23155829	23157179	1354	+	EnSpm-1_GR	DNA/EnSpmCACTA	6434	7787	(1020)	6225	1

###250/243	19.175	8.469	3.675	F01	23153291	23153620	71	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	71	(8736)	6222/6223	2	0.008
250	15.0	9.5	4.5	F01	23153291	23153353	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	6222	1
243	23.1	7.5	2.9	F01	23153554	23153620	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	71	(8736)	6223	1

###296	17.7	6.2	3.0	F01	23153480	23153543	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	6223	1	0.007

###270	8.1	0.0	0.0	F01	23669881	23669917	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	6425	1	0.004

###4946/227	17.028	3.319	7.321	F01	23670013	23676376	1212	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	3	6426/6428	2	0.138
4946	17.2	3.4	7.5	F01	23670013	23671240	1182	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7626	6426	1
227	10.0	0.0	0.0	F01	23676347	23676376	30	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8775)	32	3	6428	1

###14657/569	14.040	1.869	0.829	F01	27252237	27254972	2693	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3482)	5325	2599	8006/8006	2	0.306
14657	13.8	1.2	0.4	F01	27252237	27254634	2419	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3482)	5325	2907	8006	1
569	16.2	7.9	4.7	F01	27254707	27254972	274	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5935)	2872	2599	8006	1

###245/236/379/3511/30436/230	16.521	3.472	1.675	F01	27272321	27285039	6322	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	8011/8012/8014/8015/8019/8020	6	0.718
245	15.7	7.7	1.8	F01	27272321	27272372	55	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	55	(8752)	8011	1
236	23.1	6.0	2.9	F01	27272543	27272609	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	8012	1
379	14.1	2.6	0.0	F01	27275158	27275235	80	+	EnSpm-1_GR	DNA/EnSpmCACTA	1021	1100	(7707)	8014	1
3511	18.6	4.3	2.3	F01	27276006	27276899	912	+	EnSpm-1_GR	DNA/EnSpmCACTA	2556	3467	(5340)	8015	1
30436	14.7	1.7	1.4	F01	27279670	27284879	5225	+	EnSpm-1_GR	DNA/EnSpmCACTA	3464	8688	(119)	8019	1
230	10.5	2.6	0.0	F01	27285002	27285039	39	+	EnSpm-1_GR	DNA/EnSpmCACTA	8769	8807	(0)	8020	1

###261/290	19.969	5.237	2.900	F01	27272617	27272799	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	70	(8737)	8012/8013	2	0.008
261	18.7	6.1	2.9	F01	27272617	27272682	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	68	(8739)	8012	1
290	21.2	4.4	2.9	F01	27272732	27272799	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	8013	1

###4710	14.2	2.9	1.9	F01	27879376	27880297	931	+	EnSpm-1_GR	DNA/EnSpmCACTA	2468	3398	(5409)	8245	1	0.106

###261	26.4	10.9	4.5	F01	28953606	28953898	311	+	EnSpm-1_GR	DNA/EnSpmCACTA	2506	2816	(5991)	8658	1	0.035

###31847	16.4	1.8	2.2	F01	29077588	29083756	6663	+	EnSpm-1_GR	DNA/EnSpmCACTA	2145	8807	(0)	8729	1	0.757

###981	23.1	4.2	5.9	F01	30185870	30186181	307	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	8395	9225	1	0.035

###31447	15.3	1.3	1.3	F01	30292779	30298227	5449	C	EnSpm-1_GR	DNA/EnSpmCACTA	(453)	8354	2906	9287	1	0.619

###11779/7731	16.366	2.052	1.607	F01	30615613	30619353	3842	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2906	9405/9406	2	0.436
11779	16.4	2.5	2.4	F01	30615613	30618074	2532	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6276	9405	1
7731	16.3	1.2	0.1	F01	30618058	30619353	1310	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4592)	4215	2906	9406	1

###33683/237	15.169	1.094	1.094	F01	36104786	36113791	6026	C	EnSpm-1_GR	DNA/EnSpmCACTA	(120)	8687	1	11810/11811	2	0.684
33683	15.2	1.1	1.1	F01	36104786	36110705	5994	C	EnSpm-1_GR	DNA/EnSpmCACTA	(120)	8687	2694	11810	1
237	9.4	0.0	0.0	F01	36113760	36113791	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8775)	32	1	11811	1

###230	10.5	0.0	2.6	F01	36227083	36227121	38	+	EnSpm-1_GR	DNA/EnSpmCACTA	8770	8807	(0)	11870	1	0.004

###27477/5019/647	14.434	1.970	1.885	F01	36227412	36233462	5993	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2505	11871/11871/11871	3	0.680
27477	14.3	2.2	1.6	F01	36227412	36232185	4799	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	3895	11871	1
5019	15.8	0.1	0.4	F01	36232176	36233008	831	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5076)	3731	2901	11871	1
647	13.1	3.2	8.8	F01	36233088	36233462	363	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5940)	2867	2505	11871	1

###32435/254	15.352	1.706	1.292	F01	36941150	36947187	6006	+	EnSpm-1_GR	DNA/EnSpmCACTA	2727	8807	(0)	12132/12133	2	0.682
32435	15.4	1.7	1.3	F01	36941150	36947034	5967	+	EnSpm-1_GR	DNA/EnSpmCACTA	2727	8693	(114)	12132	1
254	7.9	2.6	0.0	F01	36947150	36947187	39	+	EnSpm-1_GR	DNA/EnSpmCACTA	8769	8807	(0)	12133	1

###253/3129/11816	17.083	3.462	1.772	F01	40490030	40493150	3146	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2443	13702/13702/13703	3	0.357
253	28.3	2.0	3.0	F01	40490030	40490131	101	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8707	13702	1
3129	18.9	6.3	3.8	F01	40490184	40491005	842	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	7852	13702	1
11816	15.8	2.4	0.9	F01	40490980	40493150	2203	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4162)	4645	2443	13703	1

###30533	16.1	2.4	2.4	F01	41144322	41150453	6663	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2145	14015	1	0.757

###230	0.0	6.9	0.0	F01	41156707	41156735	31	+	EnSpm-1_GR	DNA/EnSpmCACTA	8776	8806	(1)	14016	1	0.004

###1008/33702	14.394	1.635	1.718	F01	41834575	41840841	6398	+	EnSpm-1_GR	DNA/EnSpmCACTA	2220	8693	(114)	14315/14316	2	0.726
1008	14.3	5.1	6.4	F01	41834575	41834967	606	+	EnSpm-1_GR	DNA/EnSpmCACTA	2220	2825	(5982)	14315	1
33702	14.4	1.4	1.4	F01	41835048	41840841	5792	+	EnSpm-1_GR	DNA/EnSpmCACTA	2902	8693	(114)	14316	1

###28671/5081	14.793	2.387	0.981	F01	42240776	42249520	6081	+	EnSpm-1_GR	DNA/EnSpmCACTA	2617	8711	(96)	14486/14491	2	0.690
28671	14.6	1.0	1.0	F01	42240776	42245566	4788	+	EnSpm-1_GR	DNA/EnSpmCACTA	2617	7404	(1403)	14486	1
5081	15.6	8.2	0.9	F01	42248378	42249520	1293	+	EnSpm-1_GR	DNA/EnSpmCACTA	7419	8711	(96)	14491	1

###33492/227	15.281	1.806	2.486	F01	42656228	42667153	6184	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	14698/14699	2	0.702
33492	15.3	1.8	2.5	F01	42656228	42662345	6149	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2659	14698	1
227	11.8	2.9	0.0	F01	42667120	42667153	35	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8771)	36	2	14699	1

###264	5.4	0.0	2.7	F01	42986064	42986101	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	14834	1	0.004

###234/14227/19776	15.222	1.043	1.214	F01	43145983	43152113	6113	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2623	14890/14890/14890	3	0.694
234	23.5	4.8	6.8	F01	43145983	43146087	103	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8705	14890	1
14227	16.1	1.3	1.6	F01	43146136	43148851	2774	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	5920	14890	1
19776	14.2	0.7	0.7	F01	43148878	43152113	3236	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2949)	5858	2623	14890	1

###230	10.8	2.7	0.0	F01	43303710	43303746	38	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8769)	38	1	14941	1	0.004

###253/33876	15.319	1.759	2.450	F01	43304931	43314854	6376	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	14942/14944	2	0.724
253	16.9	6.6	6.6	F01	43304931	43305006	76	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	77	(8730)	14942	1
33876	15.3	1.7	2.4	F01	43308588	43314854	6300	+	EnSpm-1_GR	DNA/EnSpmCACTA	2508	8807	(0)	14944	1

###259	16.1	4.8	1.5	F01	43305324	43305386	65	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	66	(8741)	14943	1	0.007

###9992/12952	13.497	1.390	0.407	F01	43576013	43582943	3707	+	EnSpm-1_GR	DNA/EnSpmCACTA	2498	6204	(2603)	15053/15058	2	0.421
9992	12.6	2.4	0.8	F01	43576013	43577626	1639	+	EnSpm-1_GR	DNA/EnSpmCACTA	2498	4136	(4671)	15053	1
12952	14.2	0.6	0.1	F01	43580882	43582943	2071	+	EnSpm-1_GR	DNA/EnSpmCACTA	4134	6204	(2603)	15058	1

###3796/9691	14.061	2.428	0.971	F01	43594167	43596604	2490	+	EnSpm-1_GR	DNA/EnSpmCACTA	6205	8694	(113)	15063/15064	2	0.283
3796	10.9	0.5	0.2	F01	43594167	43594730	566	+	EnSpm-1_GR	DNA/EnSpmCACTA	6205	6770	(2037)	15063	1
9691	15.0	3.0	1.2	F01	43594706	43596604	1997	+	EnSpm-1_GR	DNA/EnSpmCACTA	6698	8694	(113)	15064	1

###6550	17.4	3.3	1.8	F01	45936234	45937780	1679	+	EnSpm-1_GR	DNA/EnSpmCACTA	7129	8807	(0)	16080	1	0.191

###236	3.2	3.2	0.0	F01	45938049	45938079	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8776	8807	(0)	16081	1	0.004

###32518	15.8	1.5	1.6	F01	51196772	51202716	5999	+	EnSpm-1_GR	DNA/EnSpmCACTA	2695	8693	(114)	18599	1	0.681

###26739/4266	16.433	2.294	1.225	F01	52719125	52727986	6198	+	EnSpm-1_GR	DNA/EnSpmCACTA	2605	8807	(0)	19318/19320	2	0.704
26739	15.8	1.6	1.0	F01	52719125	52723918	4824	+	EnSpm-1_GR	DNA/EnSpmCACTA	2605	7428	(1379)	19318	1
4266	18.9	5.0	2.1	F01	52726757	52727986	1374	+	EnSpm-1_GR	DNA/EnSpmCACTA	7434	8807	(0)	19320	1

###34988	14.1	1.9	1.1	F01	54016933	54022925	6346	+	EnSpm-1_GR	DNA/EnSpmCACTA	2366	8711	(96)	19929	1	0.721

###678/33912	14.793	1.295	2.518	F01	61648342	61654756	6267	+	EnSpm-1_GR	DNA/EnSpmCACTA	2505	8807	(0)	23456/23457	2	0.712
678	13.1	2.8	9.1	F01	61648342	61648719	360	+	EnSpm-1_GR	DNA/EnSpmCACTA	2505	2864	(5943)	23456	1
33912	14.9	1.2	2.1	F01	61648799	61654756	5907	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	8807	(0)	23457	1

###12422	15.6	3.0	2.5	F01	64499276	64501765	2503	+	EnSpm-1_GR	DNA/EnSpmCACTA	6191	8693	(114)	24783	1	0.284

###240/23408/9183	15.055	1.244	1.601	F01	66574697	66580589	5888	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2714	25716/25716/25716	3	0.669
240	23.5	4.8	6.8	F01	66574697	66574801	103	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8705	25716	1
23408	14.9	1.1	1.9	F01	66574855	66579071	4245	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	4449	25716	1
9183	14.9	1.4	0.4	F01	66579066	66580589	1540	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4554)	4253	2714	25716	1

###17507/7495	16.411	1.726	1.552	F01	67348453	67352995	4615	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	8554	(253)	26030/26031	2	0.524
17507	16.6	1.6	1.3	F01	67348453	67351565	3123	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	6023	(2784)	26030	1
7495	16.0	2.0	2.1	F01	67351568	67352995	1492	+	EnSpm-1_GR	DNA/EnSpmCACTA	7063	8554	(253)	26031	1

###285/32671	16.318	2.252	1.018	F01	69878703	69886359	6748	+	EnSpm-1_GR	DNA/EnSpmCACTA	994	8807	(0)	27124/27125	2	0.766
285	17.7	6.2	2.4	F01	69878703	69878783	84	+	EnSpm-1_GR	DNA/EnSpmCACTA	994	1077	(7730)	27124	1
32671	16.3	2.2	1.0	F01	69880232	69886359	6664	+	EnSpm-1_GR	DNA/EnSpmCACTA	2144	8807	(0)	27125	1

###227	6.2	3.1	0.0	F01	69886457	69886488	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	27126	1	0.004

###26076/9095	14.876	1.753	1.641	F01	71262918	71272029	6249	+	EnSpm-1_GR	DNA/EnSpmCACTA	2445	8693	(114)	27740/27741	2	0.710
26076	14.2	1.4	1.2	F01	71262918	71267330	4424	+	EnSpm-1_GR	DNA/EnSpmCACTA	2445	6868	(1939)	27740	1
9095	16.5	2.6	2.7	F01	71270192	71272029	1837	+	EnSpm-1_GR	DNA/EnSpmCACTA	6857	8693	(114)	27741	1

###13524	16.3	2.6	2.3	F01	72922070	72924821	2837	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5971	28427	1	0.322

###244	11.4	0.0	0.0	F01	75214761	75214795	35	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8772)	35	1	29502	1	0.004

###226	6.1	3.0	0.0	F01	75214846	75214878	34	+	EnSpm-1_GR	DNA/EnSpmCACTA	8774	8807	(0)	29503	1	0.004

###272	8.1	0.0	0.0	F01	75221064	75221100	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	29505	1	0.004

###3978	13.9	0.2	0.0	F01	75389778	75390387	611	+	EnSpm-1_GR	DNA/EnSpmCACTA	4715	5325	(3482)	29578	1	0.069

###18407	16.2	2.1	1.3	F01	75422575	75426024	3479	+	EnSpm-1_GR	DNA/EnSpmCACTA	5329	8807	(0)	29598	1	0.395

###226	10.8	0.0	2.7	F01	77587245	77587282	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	30620	1	0.004

###231	6.2	3.1	0.0	F01	77587293	77587324	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8775	30620	1	0.004

###32714	16.5	2.0	0.8	F01	77587421	77593531	6665	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2143	30620	1	0.757

###34355	15.1	1.8	1.1	F01	81461343	81467630	6593	C	EnSpm-1_GR	DNA/EnSpmCACTA	(115)	8692	2100	32191	1	0.749

###229	18.4	0.0	0.0	F01	82990558	82990595	38	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	38	(8769)	32873	1	0.004

###7673/15405/7610	17.157	1.156	0.622	F01	83027979	83041613	5583	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	8533	(274)	32892/32897/32898	3	0.634
7673	17.3	0.1	0.0	F01	83027979	83029276	1299	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	4199	(4608)	32892	1
15405	17.1	1.2	0.9	F01	83037378	83040153	2783	+	EnSpm-1_GR	DNA/EnSpmCACTA	4195	6977	(1830)	32897	1
7610	17.1	3.7	0.7	F01	83040152	83041613	1506	+	EnSpm-1_GR	DNA/EnSpmCACTA	7028	8533	(274)	32898	1

###1900/5759	17.878	3.659	0.701	F01	83492165	83493682	1635	+	EnSpm-1_GR	DNA/EnSpmCACTA	2900	8533	(274)	33066/33067	2	0.186
1900	17.8	0.0	0.0	F01	83492165	83492501	337	+	EnSpm-1_GR	DNA/EnSpmCACTA	2900	3236	(5571)	33066	1
5759	17.9	4.7	0.9	F01	83492499	83493682	1298	+	EnSpm-1_GR	DNA/EnSpmCACTA	7236	8533	(274)	33067	1

###6838/2739	17.226	4.532	2.517	F01	84756810	84761724	2084	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6724	33592/33592	2	0.237
6838	18.1	5.5	2.8	F01	84756810	84758374	1606	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7202	33592	1
2739	14.4	1.4	1.6	F01	84761241	84761724	483	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1601)	7206	6724	33592	1

###234	15.4	0.0	0.0	F01	85601869	85601907	39	+	EnSpm-1_GR	DNA/EnSpmCACTA	8769	8807	(0)	33941	1	0.004

###239	15.2	2.2	0.0	F01	85606278	85606323	47	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8761	33942	1	0.005

###14026	15.9	2.0	3.6	F01	85629616	85632470	2885	+	EnSpm-1_GR	DNA/EnSpmCACTA	5923	8807	(0)	33949	1	0.328

###225	6.2	6.2	0.0	F01	85661291	85661322	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	33960	1	0.004

